SOrg|SaTy|Sales_Doc|Sold_to|Name_1|Ship_to|Name_11|CustLoy|FocCust|Territory|On|Typ|Material|Item_Description|Order_Qty|Corrqty|ConfirmQty|SU|BO_value|Crcy|InitReqDt|promised|MatAvDt|DlvDate|DS|DB|BOstatus|BO|BOstat_changed|GM|unc|Description|Shp_Cond|Route|Reqdlvdt|key_material
3000|OR|574645788|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2353803|Conector MT-B-GL EDB A OC|12.0|12.0|12.0|PC|nan|MXN|2025-06-13|2025-06-13|2025-06-06|2025-06-13|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-06-13|3000/2353803
3000|OR|574645788|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2272100|Placa de base MT-B-GS T OC|6.0|6.0|6.0|PC|nan|MXN|2025-06-13|2025-06-13|2025-06-06|2025-06-13|A|nan|Resolved|nan||A|nan|Installation|S1|ZMXA05|2025-06-13|3000/2272100
3000|OR|574645788|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2332784|Conector MT-C-GLP T A OC|96.0|96.0|96.0|PC|nan|MXN|2025-06-13|2025-06-13|2025-06-06|2025-06-13|A|nan|Resolved|nan||A|nan|Installation|S1|ZMXA05|2025-06-13|3000/2332784
3000|OR|574645788|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2272068|Unión en ángulo MT-C-GS A OC adjustable|100.0|100.0|100.0|PC|nan|MXN|2025-06-13|2025-06-13|2025-06-06|2025-06-13|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-06-13|3000/2272068
3000|OR|574645788|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2268365|Viga MT-70 OC|72.0|72.0|72.0|M|nan|MXN|2025-06-13|2025-06-13|2025-06-09|2025-06-13|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-06-13|3000/2268365
3000|OR|574645788|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2210255|Ultimate exp anc KB-TZ2 1/2x4 1/2|740.0|740.0|740.0|PC|nan|MXN|2025-06-13|2025-06-13|2025-06-06|2025-06-13|A|nan|Resolved|nan||A|nan|Anchors Mechanical|S1|ZMXA05|2025-06-13|3000/2210255
3000|OR|574645788|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2353810|Conector MT-B-EDB A OC|200.0|200.0|200.0|PC|nan|MXN|2025-06-13|2025-06-13|2025-06-06|2025-06-13|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-06-13|3000/2353810
3000|OR|574645788|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2272066|Unión en ángulo MT-C-GL OC|250.0|250.0|250.0|PC|nan|MXN|2025-06-13|2025-06-13|2025-06-06|2025-06-13|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-06-13|3000/2272066
3000|OR|574645788|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2268369|Viga MT-90 OC|696.0|696.0|696.0|M|nan|MXN|2025-06-13|2025-06-13|2025-06-06|2025-06-13|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-06-13|3000/2268369
3000|OR|574645788|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2272069|Unión en ángulo MT-C-GL A OC adjustable|430.0|430.0|430.0|PC|nan|MXN|2025-06-13|2025-06-13|2025-06-06|2025-06-13|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-06-13|3000/2272069
3000|OR|574645788|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2272084|Thread forming bolt MT-TFB OC|7750.0|7750.0|7750.0|PC|nan|MXN|2025-06-13|2025-06-13|2025-06-06|2025-06-13|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-06-13|3000/2272084
3000|OR|574645793|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2353803|Conector MT-B-GL EDB A OC|20.0|20.0|20.0|PC|nan|MXN|2025-07-07|2025-07-07|2025-06-30|2025-07-07|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-07-07|3000/2353803
3000|OR|574645793|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2268491|Viga MT-100 OC|54.0|54.0|54.0|M|nan|MXN|2025-07-07|2025-07-07|2025-06-30|2025-07-07|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-07-07|3000/2268491
3000|OR|574645793|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2272100|Placa de base MT-B-GS T OC|10.0|10.0|10.0|PC|nan|MXN|2025-07-07|2025-07-07|2025-06-30|2025-07-07|A|nan|Resolved|nan||A|nan|Installation|S1|ZMXA05|2025-07-07|3000/2272100
3000|OR|574645793|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2332784|Conector MT-C-GLP T A OC|160.0|160.0|160.0|PC|nan|MXN|2025-07-07|2025-07-07|2025-06-30|2025-07-07|A|nan|Resolved|nan||A|nan|Installation|S1|ZMXA05|2025-07-07|3000/2332784
3000|OR|574645793|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2272068|Unión en ángulo MT-C-GS A OC adjustable|150.0|150.0|150.0|PC|nan|MXN|2025-07-07|2025-07-07|2025-06-30|2025-07-07|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-07-07|3000/2272068
3000|OR|574645793|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2268365|Viga MT-70 OC|120.0|120.0|120.0|M|nan|MXN|2025-07-07|2025-07-07|2025-06-30|2025-07-07|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-07-07|3000/2268365
3000|OR|574645793|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2272076|Splice connector MT-ES-90 OC|12.0|12.0|12.0|PC|nan|MXN|2025-07-07|2025-07-07|2025-06-30|2025-07-07|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-07-07|3000/2272076
3000|OR|574645793|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2210255|Ultimate exp anc KB-TZ2 1/2x4 1/2|760.0|760.0|760.0|PC|nan|MXN|2025-07-07|2025-07-07|2025-06-30|2025-07-07|A|nan|Resolved|nan||A|nan|Anchors Mechanical|S1|ZMXA05|2025-07-07|3000/2210255
3000|OR|574645793|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2353810|Conector MT-B-EDB A OC|140.0|140.0|140.0|PC|nan|MXN|2025-07-07|2025-07-07|2025-06-30|2025-07-07|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-07-07|3000/2353810
3000|OR|574645793|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2272066|Unión en ángulo MT-C-GL OC|280.0|280.0|280.0|PC|nan|MXN|2025-07-07|2025-07-07|2025-06-30|2025-07-07|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-07-07|3000/2272066
3000|OR|574645793|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2268369|Viga MT-90 OC|618.0|618.0|618.0|M|nan|MXN|2025-07-07|2025-07-07|2025-06-30|2025-07-07|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-07-07|3000/2268369
3000|OR|574645793|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2272069|Unión en ángulo MT-C-GL A OC adjustable|360.0|360.0|360.0|PC|nan|MXN|2025-07-07|2025-07-07|2025-06-30|2025-07-07|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-07-07|3000/2272069
3000|OR|574645793|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2272084|Thread forming bolt MT-TFB OC|8250.0|8250.0|8250.0|PC|nan|MXN|2025-07-07|2025-07-07|2025-06-30|2025-07-07|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-07-07|3000/2272084
8300|OR|574645794|17244795|WINTER CONSTRUCOES LTDA|30783714|WINTER CONSTRUCOES LTDA|nan|X|TBR2010107|2025-02-28|X6|2022049|Broca p/ perfurar TE-CX 8/17 MP32|32.0|32.0|32.0|PC|1.056,16|BRL|2025-02-28|2025-05-16|2025-04-30|2025-05-16|A|nan|Unproc|X||A|nan|PTA Cordless|S0|ZBRSH6|2025-02-28|8300/2022049
3000|OR|574645797|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2353803|Conector MT-B-GL EDB A OC|20.0|20.0|20.0|PC|nan|MXN|2025-08-05|2025-08-05|2025-07-29|2025-08-05|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-08-05|3000/2353803
3000|OR|574645797|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2272100|Placa de base MT-B-GS T OC|14.0|14.0|14.0|PC|nan|MXN|2025-08-05|2025-08-05|2025-07-29|2025-08-05|A|nan|Resolved|nan||A|nan|Installation|S1|ZMXA05|2025-08-05|3000/2272100
3000|OR|574645797|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2332784|Conector MT-C-GLP T A OC|160.0|160.0|160.0|PC|nan|MXN|2025-08-05|2025-08-05|2025-07-29|2025-08-05|A|nan|Resolved|nan||A|nan|Installation|S1|ZMXA05|2025-08-05|3000/2332784
3000|OR|574645797|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2272068|Unión en ángulo MT-C-GS A OC adjustable|130.0|130.0|130.0|PC|nan|MXN|2025-08-05|2025-08-05|2025-07-29|2025-08-05|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-08-05|3000/2272068
3000|OR|574645797|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2268365|Viga MT-70 OC|120.0|120.0|120.0|M|nan|MXN|2025-08-05|2025-08-05|2025-07-29|2025-08-05|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-08-05|3000/2268365
3000|OR|574645797|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2210255|Ultimate exp anc KB-TZ2 1/2x4 1/2|560.0|560.0|560.0|PC|nan|MXN|2025-08-05|2025-08-05|2025-07-29|2025-08-05|A|nan|Resolved|nan||A|nan|Anchors Mechanical|S1|ZMXA05|2025-08-05|3000/2210255
3000|OR|574645797|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2353810|Conector MT-B-EDB A OC|100.0|100.0|100.0|PC|nan|MXN|2025-08-05|2025-08-05|2025-07-29|2025-08-05|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-08-05|3000/2353810
3000|OR|574645797|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2272066|Unión en ángulo MT-C-GL OC|190.0|190.0|190.0|PC|nan|MXN|2025-08-05|2025-08-05|2025-07-29|2025-08-05|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-08-05|3000/2272066
3000|OR|574645797|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2268369|Viga MT-90 OC|480.0|480.0|480.0|M|nan|MXN|2025-08-05|2025-08-05|2025-07-29|2025-08-05|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-08-05|3000/2268369
3000|OR|574645797|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2272069|Unión en ángulo MT-C-GL A OC adjustable|240.0|240.0|240.0|PC|nan|MXN|2025-08-05|2025-08-05|2025-07-29|2025-08-05|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-08-05|3000/2272069
3000|OR|574645797|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2272084|Thread forming bolt MT-TFB OC|6000.0|6000.0|6000.0|PC|nan|MXN|2025-08-05|2025-08-05|2025-07-29|2025-08-05|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-08-05|3000/2272084
3000|OR|574645799|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2353803|Conector MT-B-GL EDB A OC|16.0|16.0|16.0|PC|nan|MXN|2025-09-03|2025-09-03|2025-08-27|2025-09-03|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-09-03|3000/2353803
3000|OR|574645799|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2272100|Placa de base MT-B-GS T OC|12.0|12.0|12.0|PC|nan|MXN|2025-09-03|2025-09-03|2025-08-27|2025-09-03|A|nan|Resolved|nan||A|nan|Installation|S1|ZMXA05|2025-09-03|3000/2272100
3000|OR|574645799|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2332784|Conector MT-C-GLP T A OC|160.0|160.0|160.0|PC|nan|MXN|2025-09-03|2025-09-03|2025-08-27|2025-09-03|A|nan|Resolved|nan||A|nan|Installation|S1|ZMXA05|2025-09-03|3000/2332784
3000|OR|574645799|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2272068|Unión en ángulo MT-C-GS A OC adjustable|130.0|130.0|130.0|PC|nan|MXN|2025-09-03|2025-09-03|2025-08-27|2025-09-03|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-09-03|3000/2272068
3000|OR|574645799|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2268365|Viga MT-70 OC|120.0|120.0|120.0|M|nan|MXN|2025-09-03|2025-09-03|2025-08-27|2025-09-03|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-09-03|3000/2268365
3000|OR|574645799|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2210255|Ultimate exp anc KB-TZ2 1/2x4 1/2|560.0|560.0|560.0|PC|nan|MXN|2025-09-03|2025-09-03|2025-08-27|2025-09-03|A|nan|Resolved|nan||A|nan|Anchors Mechanical|S1|ZMXA05|2025-09-03|3000/2210255
3000|OR|574645799|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2353810|Conector MT-B-EDB A OC|100.0|100.0|100.0|PC|nan|MXN|2025-09-03|2025-09-03|2025-08-27|2025-09-03|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-09-03|3000/2353810
3000|OR|574645799|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2272066|Unión en ángulo MT-C-GL OC|190.0|190.0|190.0|PC|nan|MXN|2025-09-03|2025-09-03|2025-08-27|2025-09-03|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-09-03|3000/2272066
3000|OR|574645799|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2268369|Viga MT-90 OC|474.0|474.0|474.0|M|nan|MXN|2025-09-03|2025-09-03|2025-08-27|2025-09-03|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-09-03|3000/2268369
3000|OR|574645799|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2272069|Unión en ángulo MT-C-GL A OC adjustable|240.0|240.0|240.0|PC|nan|MXN|2025-09-03|2025-09-03|2025-08-27|2025-09-03|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-09-03|3000/2272069
3000|OR|574645799|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2272084|Thread forming bolt MT-TFB OC|5500.0|5500.0|5500.0|PC|nan|MXN|2025-09-03|2025-09-03|2025-08-27|2025-09-03|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-09-03|3000/2272084
3000|OR|574645801|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2353803|Conector MT-B-GL EDB A OC|16.0|16.0|16.0|PC|nan|MXN|2025-10-01|2025-10-01|2025-09-24|2025-10-01|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-10-01|3000/2353803
3000|OR|574645801|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2272100|Placa de base MT-B-GS T OC|10.0|10.0|10.0|PC|nan|MXN|2025-10-01|2025-10-01|2025-09-24|2025-10-01|A|nan|Resolved|nan||A|nan|Installation|S1|ZMXA05|2025-10-01|3000/2272100
3000|OR|574645801|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2332784|Conector MT-C-GLP T A OC|160.0|160.0|160.0|PC|nan|MXN|2025-10-01|2025-10-01|2025-09-24|2025-10-01|A|nan|Resolved|nan||A|nan|Installation|S1|ZMXA05|2025-10-01|3000/2332784
3000|OR|574645801|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2272068|Unión en ángulo MT-C-GS A OC adjustable|130.0|130.0|130.0|PC|nan|MXN|2025-10-01|2025-10-01|2025-09-24|2025-10-01|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-10-01|3000/2272068
3000|OR|574645801|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2268365|Viga MT-70 OC|120.0|120.0|120.0|M|nan|MXN|2025-10-01|2025-10-01|2025-09-24|2025-10-01|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-10-01|3000/2268365
3000|OR|574645801|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2210255|Ultimate exp anc KB-TZ2 1/2x4 1/2|560.0|560.0|560.0|PC|nan|MXN|2025-10-01|2025-10-01|2025-09-24|2025-10-01|A|nan|Resolved|nan||A|nan|Anchors Mechanical|S1|ZMXA05|2025-10-01|3000/2210255
3000|OR|574645801|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2353810|Conector MT-B-EDB A OC|100.0|100.0|100.0|PC|nan|MXN|2025-10-01|2025-10-01|2025-09-24|2025-10-01|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-10-01|3000/2353810
3000|OR|574645801|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2272066|Unión en ángulo MT-C-GL OC|190.0|190.0|190.0|PC|nan|MXN|2025-10-01|2025-10-01|2025-09-24|2025-10-01|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-10-01|3000/2272066
3000|OR|574645801|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2268369|Viga MT-90 OC|474.0|474.0|474.0|M|nan|MXN|2025-10-01|2025-10-01|2025-09-24|2025-10-01|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-10-01|3000/2268369
3000|OR|574645801|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2272069|Unión en ángulo MT-C-GL A OC adjustable|240.0|240.0|240.0|PC|nan|MXN|2025-10-01|2025-10-01|2025-09-24|2025-10-01|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-10-01|3000/2272069
3000|OR|574645801|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2272084|Thread forming bolt MT-TFB OC|5500.0|5500.0|5500.0|PC|nan|MXN|2025-10-01|2025-10-01|2025-09-24|2025-10-01|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-10-01|3000/2272084
3000|OR|574645802|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2353803|Conector MT-B-GL EDB A OC|16.0|16.0|16.0|PC|nan|MXN|2025-10-30|2025-10-30|2025-10-23|2025-10-30|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-10-30|3000/2353803
3000|OR|574645802|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2272100|Placa de base MT-B-GS T OC|4.0|4.0|4.0|PC|nan|MXN|2025-10-30|2025-10-30|2025-10-23|2025-10-30|A|nan|Resolved|nan||A|nan|Installation|S1|ZMXA05|2025-10-30|3000/2272100
3000|OR|574645802|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2332784|Conector MT-C-GLP T A OC|128.0|128.0|128.0|PC|nan|MXN|2025-10-30|2025-10-30|2025-10-23|2025-10-30|A|nan|Resolved|nan||A|nan|Installation|S1|ZMXA05|2025-10-30|3000/2332784
3000|OR|574645802|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2272068|Unión en ángulo MT-C-GS A OC adjustable|80.0|80.0|80.0|PC|nan|MXN|2025-10-30|2025-10-30|2025-10-23|2025-10-30|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-10-30|3000/2272068
3000|OR|574645802|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2268365|Viga MT-70 OC|96.0|96.0|96.0|M|nan|MXN|2025-10-30|2025-10-30|2025-10-23|2025-10-30|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-10-30|3000/2268365
3000|OR|574645802|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2210255|Ultimate exp anc KB-TZ2 1/2x4 1/2|540.0|540.0|540.0|PC|nan|MXN|2025-10-30|2025-10-30|2025-10-23|2025-10-30|A|nan|Resolved|nan||A|nan|Anchors Mechanical|S1|ZMXA05|2025-10-30|3000/2210255
3000|OR|574645802|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2353810|Conector MT-B-EDB A OC|90.0|90.0|90.0|PC|nan|MXN|2025-10-30|2025-10-30|2025-10-23|2025-10-30|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-10-30|3000/2353810
3000|OR|574645802|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2272066|Unión en ángulo MT-C-GL OC|210.0|210.0|210.0|PC|nan|MXN|2025-10-30|2025-10-30|2025-10-23|2025-10-30|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-10-30|3000/2272066
3000|OR|574645802|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|ND|2268369|Viga MT-90 OC|528.0|528.0|528.0|M|nan|MXN|2025-10-30|2025-10-30|2025-10-23|2025-10-30|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-10-30|3000/2268369
3000|OR|574645802|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2272069|Unión en ángulo MT-C-GL A OC adjustable|280.0|280.0|280.0|PC|nan|MXN|2025-10-30|2025-10-30|2025-10-23|2025-10-30|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-10-30|3000/2272069
3000|OR|574645802|30856199|INMOBILIARIA ANCORE|30856019|INMOBILIARIA ANCORE|nan|X|TMXS015804|2025-02-28|X6|2272084|Thread forming bolt MT-TFB OC|5750.0|5750.0|5750.0|PC|nan|MXN|2025-10-30|2025-10-30|2025-10-23|2025-10-30|A|nan|Resolved|nan||A|nan|Installation MT|S1|ZMXA05|2025-10-30|3000/2272084
8300|OR|574647015|16895297|PETROLEO BRASILEIRO S A PETROBRAS|22062432|PETROLEO BRASILEIRO S A - UN-BC|nan|X|TBR3020107|2025-02-28|Y1|2203485|Iniciante OS S-M BS-CH100-4-A SS|100.0|66.0|66.0|PC|85.868,64|BRL|2025-03-05|2025-04-08|2025-02-28|2025-04-08|A|nan|Unproc|X||A|nan|Oegland|UH|ZBRSG3|2025-03-05|8300/2203485
8300|OR|574647015|16895297|PETROLEO BRASILEIRO S A PETROBRAS|22062432|PETROLEO BRASILEIRO S A - UN-BC|nan|X|TBR3020107|2025-02-28|Y1|2203485|Iniciante OS S-M BS-CH100-4-A SS|0.0|34.0|34.0|PC|44.235,36|BRL|2025-03-05|2025-05-28|2025-04-23|2025-05-28|A|nan|Unproc|X||A|nan|Oegland|UH|ZBRSG3|2025-03-05|8300/2203485
3000|OR|574647016|15408741|GRUPO NAPRESA|22166685|GRUPO NAPRESA S.A. DE C.V.|nan|X|TMXS015506|2025-02-28|X5|2260561|Disco diam 180/22 P univ|8.0|8.0|8.0|PC|nan|MXN|2025-04-16|2025-04-16|2025-04-10|2025-04-16|A|nan|nan|nan||A|nan|Diamond Light|S1|ZMXA02|2025-04-16|3000/2260561
