
		SOrg.	SaTy	Sales Doc.	Sold-to	Name 1	Ship-to	Name 1	CustLoy	Foc.Cust	Territory	Created On	Typ	Material	Item Description	Order Qty	Corr.qty	ConfirmQty	SU	      BO value	Crcy	InitReqDt	promised	Mat.Av.Dt.	Dlv.Date	DS	DB	BOstatus	BO	   BO status changed	GM	unc.	Description	Shp. Cond.	Route	Req.dlv.dt
		8750	OR	574587597	30563190	CRUCI S. R. L.	30563190	CRUCI S. R. L.		X	TAR0110510	21.01.2025	Y1	2287620	Varilla anclaje HIT-Z M10x115	   7.000	  7.000	    7.000	PC		USD	28.04.2025	28.04.2025	21.04.2025	28.04.2025	A		Resolved		 27.03.2025 01:11:11	A		Anchors Chemical	S1	ZAR020	28.04.2025
		8750	OR	574587597	30563190	CRUCI S. R. L.	30563190	CRUCI S. R. L.		X	TAR0110510	21.01.2025	X0	2334277	Adhesivo inyecc. HY 200-R V3 500/1/WH	     200	    200	      200	PC		USD	28.04.2025	28.04.2025	21.04.2025	28.04.2025	A		Resolved		 28.02.2025 19:10:39	A		Anchors Chemical	S1	ZAR020	28.04.2025
		8750	OR	574587597	30563190	CRUCI S. R. L.	30563190	CRUCI S. R. L.		X	TAR0110510	21.01.2025	Y1	2287620	Varilla anclaje HIT-Z M10x115	   7.000	  7.000	    7.000	PC	    10.112,01	USD	28.05.2025	28.05.2025	04.07.2025	11.07.2025	A		Unproc	X	 14.02.2025 01:11:36	A		Anchors Chemical	S1	ZAR020	28.05.2025
		8750	OR	574587597	30563190	CRUCI S. R. L.	30563190	CRUCI S. R. L.		X	TAR0110510	21.01.2025	X0	2334277	Adhesivo inyecc. HY 200-R V3 500/1/WH	     200	    200	      200	PC		USD	28.05.2025	28.05.2025	21.05.2025	28.05.2025	A		Resolved		 28.02.2025 19:10:39	A		Anchors Chemical	S1	ZAR020	28.05.2025
		8750	OR	574587597	30563190	CRUCI S. R. L.	30563190	CRUCI S. R. L.		X	TAR0110510	21.01.2025	Y1	2287620	Varilla anclaje HIT-Z M10x115	   7.000	  7.000	    7.000	PC	    10.112,01	USD	27.06.2025	27.06.2025	04.07.2025	11.07.2025	A		Unproc	X	 26.03.2025 01:11:21	A		Anchors Chemical	S1	ZAR020	27.06.2025
		8750	OR	574587597	30563190	CRUCI S. R. L.	30563190	CRUCI S. R. L.		X	TAR0110510	21.01.2025	X0	2334277	Adhesivo inyecc. HY 200-R V3 500/1/WH	     200	    200	      200	PC		USD	27.06.2025	27.06.2025	20.06.2025	27.06.2025	A		Resolved		 28.02.2025 19:10:39	A		Anchors Chemical	S1	ZAR020	27.06.2025
		8750	OR	574587597	30563190	CRUCI S. R. L.	30563190	CRUCI S. R. L.		X	TAR0110510	21.01.2025	Y1	2287620	Varilla anclaje HIT-Z M10x115	   7.000	  7.000	    7.000	PC		USD	28.07.2025	28.07.2025	21.07.2025	28.07.2025	A		Resolved		 28.02.2025 19:10:39	A		Anchors Chemical	S1	ZAR020	28.07.2025
		8750	OR	574587597	30563190	CRUCI S. R. L.	30563190	CRUCI S. R. L.		X	TAR0110510	21.01.2025	X0	2334277	Adhesivo inyecc. HY 200-R V3 500/1/WH	     200	    200	      200	PC		USD	28.07.2025	28.07.2025	21.07.2025	28.07.2025	A		Resolved		 28.02.2025 19:10:39	A		Anchors Chemical	S1	ZAR020	28.07.2025
		8750	OR	574587597	30563190	CRUCI S. R. L.	30563190	CRUCI S. R. L.		X	TAR0110510	21.01.2025	Y1	2287620	Varilla anclaje HIT-Z M10x115	   7.000	  7.000	    7.000	PC		USD	28.08.2025	28.08.2025	21.08.2025	28.08.2025	A		Resolved		 28.02.2025 19:10:39	A		Anchors Chemical	S1	ZAR020	28.08.2025
		8750	OR	574587597	30563190	CRUCI S. R. L.	30563190	CRUCI S. R. L.		X	TAR0110510	21.01.2025	X0	2334277	Adhesivo inyecc. HY 200-R V3 500/1/WH	     200	    200	      200	PC		USD	28.08.2025	28.08.2025	21.08.2025	28.08.2025	A		Resolved		 28.02.2025 19:10:39	A		Anchors Chemical	S1	ZAR020	28.08.2025
		8750	OR	574587597	30563190	CRUCI S. R. L.	30563190	CRUCI S. R. L.		X	TAR0110510	21.01.2025	Y1	2287620	Varilla anclaje HIT-Z M10x115	   7.000	  7.000	    7.000	PC		USD	29.09.2025	29.09.2025	22.09.2025	29.09.2025	A		Resolved		 28.02.2025 19:10:39	A		Anchors Chemical	S1	ZAR020	29.09.2025
		8750	OR	574587597	30563190	CRUCI S. R. L.	30563190	CRUCI S. R. L.		X	TAR0110510	21.01.2025	X0	2334277	Adhesivo inyecc. HY 200-R V3 500/1/WH	     200	    200	      200	PC		USD	29.09.2025	29.09.2025	22.09.2025	29.09.2025	A		Resolved		 28.02.2025 19:10:39	A		Anchors Chemical	S1	ZAR020	29.09.2025
		8750	OR	574587597	30563190	CRUCI S. R. L.	30563190	CRUCI S. R. L.		X	TAR0110510	21.01.2025	Y1	2287620	Varilla anclaje HIT-Z M10x115	   7.000	  7.000	    7.000	PC		USD	28.10.2025	28.10.2025	21.10.2025	28.10.2025	A		Resolved		 28.02.2025 19:10:39	A		Anchors Chemical	S1	ZAR020	28.10.2025
		8750	OR	574587597	30563190	CRUCI S. R. L.	30563190	CRUCI S. R. L.		X	TAR0110510	21.01.2025	X0	2334277	Adhesivo inyecc. HY 200-R V3 500/1/WH	     200	    200	      200	PC		USD	28.10.2025	28.10.2025	21.10.2025	28.10.2025	A		Resolved		 28.02.2025 19:10:39	A		Anchors Chemical	S1	ZAR020	28.10.2025
		8750	OR	574587597	30563190	CRUCI S. R. L.	30563190	CRUCI S. R. L.		X	TAR0110510	21.01.2025	Y1	2287620	Varilla anclaje HIT-Z M10x115	   7.000	  7.000	    7.000	PC		USD	28.11.2025	28.11.2025	21.11.2025	28.11.2025	A		Resolved		 28.02.2025 19:10:39	A		Anchors Chemical	S1	ZAR020	28.11.2025
		8750	OR	574587597	30563190	CRUCI S. R. L.	30563190	CRUCI S. R. L.		X	TAR0110510	21.01.2025	X0	2334277	Adhesivo inyecc. HY 200-R V3 500/1/WH	     200	    200	      200	PC		USD	28.11.2025	28.11.2025	21.11.2025	28.11.2025	A		Resolved		 28.02.2025 19:10:39	A		Anchors Chemical	S1	ZAR020	28.11.2025
		8750	OR	574587597	30563190	CRUCI S. R. L.	30563190	CRUCI S. R. L.		X	TAR0110510	21.01.2025	Y1	2287620	Varilla anclaje HIT-Z M10x115	   7.000	  7.000	    7.000	PC		USD	29.12.2025	29.12.2025	19.12.2025	29.12.2025	A		Resolved		 28.02.2025 19:10:39	A		Anchors Chemical	S1	ZAR020	29.12.2025
		8750	OR	574587597	30563190	CRUCI S. R. L.	30563190	CRUCI S. R. L.		X	TAR0110510	21.01.2025	X0	2334277	Adhesivo inyecc. HY 200-R V3 500/1/WH	     200	    200	      200	PC		USD	29.12.2025	29.12.2025	19.12.2025	29.12.2025	A		Resolved		 28.02.2025 19:10:39	A		Anchors Chemical	S1	ZAR020	29.12.2025
		8750	OR	574587597	30563190	CRUCI S. R. L.	30563190	CRUCI S. R. L.		X	TAR0110510	21.01.2025	Y1	2287620	Varilla anclaje HIT-Z M10x115	   7.000	  7.000	    7.000	PC		USD	28.01.2026	28.01.2026	21.01.2026	28.01.2026	A		Resolved		 28.02.2025 19:10:39	A		Anchors Chemical	S1	ZAR020	28.01.2026
		8750	OR	574587597	30563190	CRUCI S. R. L.	30563190	CRUCI S. R. L.		X	TAR0110510	21.01.2025	X0	2334277	Adhesivo inyecc. HY 200-R V3 500/1/WH	     200	    200	      200	PC		USD	28.01.2026	28.01.2026	21.01.2026	28.01.2026	A		Resolved		 28.02.2025 19:10:39	A		Anchors Chemical	S1	ZAR020	28.01.2026
		8750	OR	574587597	30563190	CRUCI S. R. L.	30563190	CRUCI S. R. L.		X	TAR0110510	21.01.2025	Y1	2287620	Varilla anclaje HIT-Z M10x115	   7.000	  7.000	    7.000	PC		USD	27.02.2026	27.02.2026	20.02.2026	27.02.2026	A		Resolved		 28.02.2025 19:10:39	A		Anchors Chemical	S1	ZAR020	27.02.2026
		8750	OR	574587597	30563190	CRUCI S. R. L.	30563190	CRUCI S. R. L.		X	TAR0110510	21.01.2025	X0	2334277	Adhesivo inyecc. HY 200-R V3 500/1/WH	     200	    200	      200	PC		USD	27.02.2026	27.02.2026	20.02.2026	27.02.2026	A		Resolved		 28.02.2025 19:10:39	A		Anchors Chemical	S1	ZAR020	27.02.2026
		8300	OR	574588329	20110680	OLIVEIRA E AMORIM SERVICOS DE	20110680	OLIVEIRA E AMORIM SERVICOS DE			TBR2020604	21.01.2025	PD	2019133	Carro right / left DD 160 embal.	       3	      3	        3	PC	     2.050,89	BRL	22.01.2025	06.03.2025	24.02.2025	06.03.2025	A		Unproc	X	 21.01.2025 16:29:05	A		REPAIR PARTS	S0	ZBR7F0	22.01.2025
		8300	OR	574588622	26706672	MRV MDI RN MRV NOVAS NACOES	26706674	MRV MDI RN MRV NOVAS NACOES		X	TBRISAM101	21.01.2025	X0	259768	Pistola dispensadora CF DS-1	       2	      2		PC	       643,21	BRL				21.01.2025		ZP	Unproc	X	 21.01.2025 19:03:58		X	Firestop	S0	ZBRST8	21.01.2025
		8300	OR	574588622	26706672	MRV MDI RN MRV NOVAS NACOES	26706674	MRV MDI RN MRV NOVAS NACOES		X	TBRISAM101	21.01.2025	X0	2100958	Prego de gás X-C 39 G3 MX	      11	     11		PAC	     1.804,02	BRL				21.01.2025		ZP	Unproc	X	 21.01.2025 19:03:58		X	DX	S0	ZBRST8	21.01.2025
		8300	OR	574588758	20273036	FENIX PERFURACAO E CORTE EIRELI EPP	24811924	FENIX PERFURACAO E CORTE EIRELI EPP			TBR4010107	21.01.2025	PD	2096954	Roda dentada Z15 embal.	       4	      4	        4	PC	       898,60	BRL	23.01.2025	05.03.2025	25.02.2025	05.03.2025	A		Unproc	X	 21.01.2025 20:41:02	A		REPAIR PARTS	S0	ZBR4E1	23.01.2025
		8300	OR	574588758	20273036	FENIX PERFURACAO E CORTE EIRELI EPP	24811924	FENIX PERFURACAO E CORTE EIRELI EPP			TBR4010107	21.01.2025	ND	2096955	Veio embal.	       2	      2	        2	PC	       538,95	BRL	23.01.2025	05.03.2025	25.02.2025	05.03.2025	A		Unproc	X	 21.01.2025 20:41:02	A		REPAIR PARTS	S0	ZBR4E1	23.01.2025
		8300	OR	574588758	20273036	FENIX PERFURACAO E CORTE EIRELI EPP	24811924	FENIX PERFURACAO E CORTE EIRELI EPP			TBR4010107	21.01.2025	ND	2096956	Eixo de pinhão embal.	       2	      2	        2	PC	       656,35	BRL	23.01.2025	05.03.2025	25.02.2025	05.03.2025	A		Unproc	X	 21.01.2025 20:41:02	A		REPAIR PARTS	S0	ZBR4E1	23.01.2025
		8300	OR	574588758	20273036	FENIX PERFURACAO E CORTE EIRELI EPP	24811924	FENIX PERFURACAO E CORTE EIRELI EPP			TBR4010107	21.01.2025	X6	2096957	Pinhão embal.	       2	      2	        2	PC	       537,40	BRL	23.01.2025	05.03.2025	25.02.2025	05.03.2025	A		Unproc	X	 21.01.2025 20:41:02	A		REPAIR PARTS	S0	ZBR4E1	23.01.2025
		3000	OR	574588773	15408628	CELULOSA Y CORRUGADOS DE SONORA	30456163	CELULOSA Y CORRUGADOS DE SONORA		X	TMXS012608	21.01.2025	X0	2231454	Premium exp anc KB1 3/8x2 1/2	     100	    100	      100	PC	     1.817,60	MXN	31.01.2025	31.01.2025	31.03.2025	07.04.2025	A		Unproc	X	 22.01.2025 09:07:22	A		Anchors Mechanical	S1	ZMXA04	31.01.2025
		3000	OR	574588776	15414003	GRUPO INDUSTRIAL KASALARI	15414003	GRUPO INDUSTRIAL KASALARI			TMXCAM0105	21.01.2025	X6	2118046	Disco de corte EQD SPX-SL125 (2) univ	       4	      4	        4	PC	     7.344,00	MXN	22.01.2025	03.04.2025	13.05.2025	15.05.2025	A		Unproc	X	 21.01.2025 21:00:53	A		Diamond Light	S1	ZMXA01	22.01.2025
		3000	ZEDI	574588899	15408999	TUBOS DE ACERO DE MEXICO	15408999	TUBOS DE ACERO DE MEXICO		X	TMXS012301	21.01.2025	X0	2197991	Varilla anclaje HAS-E-55 1/2"x6-1/2"	      40	     40		PC	     3.464,00	MXN				05.02.2025		ZP	Unproc	X	 22.01.2025 00:06:37		X	Anchors Chemical	S1	ZMXA02	05.02.2025
		3000	ZEDI	574588899	15408999	TUBOS DE ACERO DE MEXICO	15408999	TUBOS DE ACERO DE MEXICO		X	TMXS012301	21.01.2025	X0	2123404	Adhesivo inyecc. HIT-RE 500 V3/500/1	      20	     20		PC	    23.210,00	MXN				05.02.2025		ZP	Unproc	X	 22.01.2025 00:06:37		X	Anchors Chemical	S1	ZMXA02	05.02.2025
		3000	ZEDI	574588899	15408999	TUBOS DE ACERO DE MEXICO	15408999	TUBOS DE ACERO DE MEXICO		X	TMXS012301	21.01.2025	X6	2210312	Ultimate exp anc KB-TZ2 3/4x6 1/4	      30	     30		PC	     6.845,85	MXN				05.02.2025		ZP	Unproc	X	 22.01.2025 00:06:37		X	Anchors Mechanical	S1	ZMXA02	05.02.2025
		3000	ZEDI	574588899	15408999	TUBOS DE ACERO DE MEXICO	15408999	TUBOS DE ACERO DE MEXICO		X	TMXS012301	21.01.2025	X0	2210254	Ultimate exp anc KB-TZ2 1/2x3 3/4	      40	     40		PC	     2.358,00	MXN				05.02.2025		ZP	Unproc	X	 22.01.2025 00:06:37		X	Anchors Mechanical	S1	ZMXA02	05.02.2025
		8650	OR	574591030	28227020	MATEC SPA	31502728	MATEC SPA		X	TCL3700019	22.01.2025	Y1	2331635	Carril de anclaje HAC-V-T 30 68/1050 F	      50	     50	       50	PC		CLP	26.06.2025	26.05.2025	20.05.2025	26.05.2025	A		Resolved		 24.03.2025 14:58:33	A		Anchors Mechanical	S1	ZCL302	26.05.2025
		8650	OR	574591030	28227020	MATEC SPA	31502728	MATEC SPA		X	TCL3700019	22.01.2025	Y1	2331637	Carril de anclaje HAC-V-T 30 68/1550 F	     200	    200	      200	PC		CLP	26.06.2025	26.05.2025	20.05.2025	26.05.2025	A		Resolved		 24.03.2025 14:58:33	A		Anchors Mechanical	S1	ZCL302	26.05.2025
		8650	OR	574591030	28227020	MATEC SPA	31502728	MATEC SPA		X	TCL3700019	22.01.2025	Y1	2331635	Carril de anclaje HAC-V-T 30 68/1050 F	      40	     40	       40	PC		CLP	26.05.2025	26.06.2025	23.06.2025	26.06.2025	A		Resolved		 24.03.2025 14:58:33	A		Anchors Mechanical	S1	ZCL302	26.06.2025
		8300	OR	574591815	16880733	ESTEL SERVICOS INDUSTRIAIS LTDA	16880733	ESTEL SERVICOS INDUSTRIAIS LTDA		X		23.01.2025	X6	2148575	Limitador profundidade S-DG BT M8/15 Lon	       4	      4	        4	PC	     5.952,61	BRL	24.01.2025	07.02.2025	23.01.2025	07.02.2025	A		Unproc	X	 23.01.2025 12:47:35	A		Screw Fastening	S0	ZBRSA3	24.01.2025
		8300	OR	574591843	16880733	ESTEL SERVICOS INDUSTRIAIS LTDA	16880733	ESTEL SERVICOS INDUSTRIAIS LTDA		X		23.01.2025	X6	2143261	Limitador profundidade S-DG BT M10-W10/1		      9	        9	PC	    15.101,51	BRL	24.01.2025	10.04.2025	26.03.2025	10.04.2025	A		Unproc	X	 27.03.2025 11:01:22	A		Screw Fastening	S0	ZBRSA3	24.01.2025
		8300	OR	574591873	22203560	MRV ENGENHARIA E PARTICIPACOES SA	31460162	MRV ENGENHARIA E PARTICIPACOES SA		X	TBRISAM101	23.01.2025	X0	259768	Pistola dispensadora CF DS-1	       2	      2		PC	       643,21	BRL				24.01.2025		ZP	Unproc	X	 23.01.2025 13:10:47		X	Firestop	S0	ZBRSS4	24.01.2025
		8300	ZBFC	574592378	20982603	CURITIBA ALUGUEL DE MAQUINAS	20982603	CURITIBA ALUGUEL DE MAQUINAS		X	TBR2020604	23.01.2025	X6	2389344	Punho lateral cpl	       1	      1	        1	PC	        54,64	BRL	24.01.2025	10.03.2025	26.02.2025	10.03.2025	A		Unproc	X	 23.01.2025 15:40:07	A		REPAIR PARTS	S0	ZBR7F0	24.01.2025
		8650	OR	574592418	15917943	VILLELA SA	15917943	VILLELA SA		X	TCL2700015	23.01.2025	X6	2122460	Perno roscado X-ST-GR M8/10 P8	     200	    200	      200	PC	    1.361.137	CLP	24.01.2025	07.02.2025	06.08.2025	08.08.2025	A		Unproc	X	 12.03.2025 01:10:38	A		DX	S1	ZCL302	24.01.2025
		8300	OR	574592554	26563451	ALUGAMAQUINAS ALUGUEL DE BENS	26563451	ALUGAMAQUINAS ALUGUEL DE BENS		X	TBR2020604	23.01.2025	PD	341388	Manga	       5	      5	        5	PC	       212,10	BRL	24.01.2025	13.03.2025	07.03.2025	19.03.2025	A		Unproc	X	 23.01.2025 16:44:39	A		REPAIR PARTS	S0	ZBR7E6	24.01.2025
		8300	OR	574592554	26563451	ALUGAMAQUINAS ALUGUEL DE BENS	26563451	ALUGAMAQUINAS ALUGUEL DE BENS		X	TBR2020604	23.01.2025	X6	2153842	Anel de apoio	       1	      1	        1	PC	        46,04	BRL	24.01.2025	13.03.2025	07.03.2025	19.03.2025	A		Unproc	X	 23.01.2025 16:44:39	A		REPAIR PARTS	S0	ZBR7E6	24.01.2025
		8300	OR	574592568	27086613	TSE ENERGIA E AUTOMACAO LTDA	27086613	TSE ENERGIA E AUTOMACAO LTDA			TBR3010101	23.01.2025	X6	340645	Argamassa anti-fogo CP 637 FS	       1	      1	        1	PC	     1.251,88	BRL	24.01.2025	01.04.2025	19.03.2025	01.04.2025	A		Unproc	X	 23.01.2025 16:50:24	A		Firestop	S0	ZBRSD0	24.01.2025
		8300	OR	574594132	24122081	ULTRAMAQFOZ LOCADORA DE	24122081	ULTRAMAQFOZ LOCADORA DE			TBR2020604	24.01.2025	X6	330668	Roda dentada Z=41	       1	      1	        1	PC	        83,22	BRL	25.01.2025	13.03.2025	26.02.2025	13.03.2025	A		Unproc	X	 24.01.2025 15:33:05	A		REPAIR PARTS	S0	ZBR7E6	25.01.2025
		8300	OR	574594132	24122081	ULTRAMAQFOZ LOCADORA DE	24122081	ULTRAMAQFOZ LOCADORA DE			TBR2020604	24.01.2025	X6	2060873	Roda dentada Z=35	       1	      1	        1	PC	       160,41	BRL	25.01.2025	13.03.2025	26.02.2025	13.03.2025	A		Unproc	X	 24.01.2025 15:33:05	A		REPAIR PARTS	S0	ZBR7E6	25.01.2025
		3000	OR	574594580	15413783	PLATA PANAMERICANA	30193323	PLATA PANAMERICANA		X	TMXS012207	24.01.2025	X6	385875	Anclaje de chapa HLC-EO 8x40		    450	      450	PC	    15.131,70	MXN	27.01.2025	04.04.2025	13.05.2025	16.05.2025	A		Unproc	X	 27.01.2025 09:06:47	A		Anchors Mechanical	S1	ZMXA02	02.04.2025
		8300	ORB	5799016	16899508	RENIL DO BRASIL INDUSTRIAL EIRELI	16899508	RENIL DO BRASIL INDUSTRIAL EIRELI		X	TBR1010106	27.01.2025	X6	2105859	Fixação met. segurança HST3 M16x145 45/2		     24	       24	PC	       581,90	BRL	28.01.2025	11.04.2025	02.04.2025	11.04.2025	A		Unproc	X	 27.03.2025 14:30:18	A		Anchors Mechanical	S0	ZBRSD7	28.01.2025
		8300	OR	574595878	30938933	LEPARC INCORPORACAO LTDA	31591074	LEPARC INCORPORACAO LTDA			TBR2010110	27.01.2025	X0	3463561	Saca conector BI           	       2	      2	        2	PC	     1.444,66	BRL	28.01.2025	19.02.2025	05.02.2025	19.02.2025	A		Unproc	X	 27.01.2025 14:18:07	A		Diamond Light	S0	ZBRSI2	28.01.2025
		8300	OR	574596138	18049928	MONTADORA PISO FACIL LTDA ME	18049928	MONTADORA PISO FACIL LTDA ME		X	TBR1010112	27.01.2025	X6	365862	Manómetro	       1	      1	        1	PC	       168,02	BRL	28.01.2025	10.03.2025	05.03.2025	10.03.2025	A		Unproc	X	 27.01.2025 15:20:10	A		REPAIR PARTS	S0	ZBR3A2	28.01.2025
		8300	OR	574596138	18049928	MONTADORA PISO FACIL LTDA ME	18049928	MONTADORA PISO FACIL LTDA ME		X	TBR1010112	27.01.2025	X6	365866	Conexão de mangueira	       5	      5	        5	PC	       445,30	BRL	28.01.2025	10.03.2025	05.03.2025	10.03.2025	A		Unproc	X	 27.01.2025 15:20:10	A		REPAIR PARTS	S0	ZBR3A2	28.01.2025
		8300	OR	574596138	18049928	MONTADORA PISO FACIL LTDA ME	18049928	MONTADORA PISO FACIL LTDA ME		X	TBR1010112	27.01.2025	X6	365858	Luva	       7	      7	        7	PC	       373,36	BRL	28.01.2025	10.03.2025	05.03.2025	10.03.2025	A		Unproc	X	 27.01.2025 15:20:10	A		REPAIR PARTS	S0	ZBR3A2	28.01.2025
		8300	OR	574596138	18049928	MONTADORA PISO FACIL LTDA ME	18049928	MONTADORA PISO FACIL LTDA ME		X	TBR1010112	27.01.2025	PD	365865	Peça de conexão	       1	      1	        1	PC	       161,81	BRL	28.01.2025	10.03.2025	05.03.2025	10.03.2025	A		Unproc	X	 27.01.2025 15:20:10	A		REPAIR PARTS	S0	ZBR3A2	28.01.2025
		3000	OR	574596520	26593746	A.T.M. ESPECTACULARES	26593746	A.T.M. ESPECTACULARES			TMXCAM0106	27.01.2025	X0	2210798	DX cartucho 6.8/11 M10 amar.	   1.000	  1.000	    1.000	PC	     4.630,94	MXN	28.01.2025	05.06.2025	05.05.2025	07.05.2025	A		Unproc	X	 27.01.2025 17:24:47	A		DX	S1	ZMXA01	28.01.2025
		8300	OR	574596698	25933241	IMOTEC INDUSTRIA MECANICA DE OBRAS	25933241	IMOTEC INDUSTRIA MECANICA DE OBRAS		X	TBR3010106	27.01.2025	X6	2216395	Adaptador OS A-SPB/ETIN-3000 SS	       6	      6	        6	M	       904,46	BRL	28.01.2025	08.05.2025	23.04.2025	08.05.2025	A		Unproc	X	 27.01.2025 18:53:16	A		Oegland	S0	ZBRSF6	28.01.2025
		8750	OR	574596858	29334830	KOOLHAAS S.A.	31595287	KOOLHAAS S.A.			TAR0110302	27.01.2025	X5	2223019	Panel de lana mineral 1200x600x50 160 kg		     16	       16	PC	       726,27	USD	28.01.2025	16.04.2025	14.04.2025	17.04.2025	A		Unproc	X	 28.01.2025 12:53:15	A		Firestop	S1	ZAR013	28.01.2025
		8300	OR	574596874	20171589	INOVATEEQ ALUGUEL DE MAQUINAS	20171589	INOVATEEQ ALUGUEL DE MAQUINAS		X	TBR1020310	27.01.2025	X0	3463561	Saca conector BI           	       2	      2	        2	PC	     1.314,69	BRL	28.01.2025	26.02.2025	05.02.2025	26.02.2025	A		Unproc	X	 27.01.2025 21:32:29	A		Diamond Light	S0	ZBRSC8	28.01.2025
		3000	OR	574596901	15406348	CONSTRUCTORA MOYEDA	31138512	MOYEDA ALMACEN		X	TMXS015804	27.01.2025	X6	2152673	Tornillo en T. HBC-T M12x60 8.8F	     100	    100	      100	PC	     9.093,85	MXN	28.01.2025	08.04.2025	13.05.2025	19.05.2025	A		Unproc	X	 27.01.2025 22:13:10	A		Anchors Mechanical	S1	ZMXA05	28.01.2025
		3000	OR	574596910	15408315	ELEVADORES OTIS	29668817	ELEVADORES OTIS		X	TMXS015408	27.01.2025	X6	409191	Broca para taladro TE-CX 10/37	      30	     30	       30	PC		MXN	05.06.2025	05.06.2025	02.06.2025	05.06.2025	A		Resolved		 28.01.2025 00:03:03	A		PTA Cordless	S1	ZMXA01	05.06.2025
		3000	OR	574596910	15408315	ELEVADORES OTIS	29668817	ELEVADORES OTIS		X	TMXS015408	27.01.2025	X6	2151629	Broca para taladro TE-CX 12/37	      30	     30	       30	PC		MXN	05.06.2025	05.06.2025	02.06.2025	05.06.2025	A		Resolved		 28.01.2025 00:03:03	A		PTA Cordless	S1	ZMXA01	05.06.2025
		3000	OR	574596934	15415226	DRAEXLMAIER COMPONENTS AUTOMOTIVE	30489438	DRAEXLMAIER COMPONENTS AUTOMOTIVE		X	TMXS012409	27.01.2025	X6	2223019	Panel de lana mineral 1200x600x50 160 kg	       4	      4	        4	PC	     6.155,93	MXN	24.03.2025	27.03.2025	09.04.2025	14.04.2025	A		Unproc	X	 27.01.2025 22:59:07	A		Firestop	S1	ZMXA02	24.03.2025
		8300	ORB	5799038	16895575	ONESUBSEA DO BRASIL LTDA.	30972949	ONESUBSEA DO BRASIL LTDA.		X	TBR3020109	28.01.2025	X6	2264169	Peça de base INKO-M BM-M6-ME14-20-4.1 SS	       2	      2	        2	PC	       222,16	BRL	29.01.2025	05.06.2025	21.05.2025	05.06.2025	A		Unproc	X	 28.01.2025 16:52:22	A		Oegland	S0	ZBRSE3	29.01.2025
		8300	ORB	5799038	16895575	ONESUBSEA DO BRASIL LTDA.	30972949	ONESUBSEA DO BRASIL LTDA.		X	TBR3020109	28.01.2025	X6	2264473	Module base OS INKO-M BU 9 PP	   2.000	  2.000	    2.000	PC	     9.387,48	BRL	29.01.2025	12.05.2025	24.04.2025	12.05.2025	A		Unproc	X	 28.01.2025 16:52:22	A		Oegland	S0	ZBRSE3	29.01.2025
		8300	ORB	5799038	16895575	ONESUBSEA DO BRASIL LTDA.	30972949	ONESUBSEA DO BRASIL LTDA.		X	TBR3020109	28.01.2025	X6	2264168	Peça de base INKO-M BM-M6-ME6-13-3.1 SS	      35	     35	       35	PC	     2.905,34	BRL	29.01.2025	12.05.2025	24.04.2025	12.05.2025	A		Unproc	X	 28.01.2025 16:52:22	A		Oegland	S0	ZBRSE3	29.01.2025
		8300	ORB	5799038	16895575	ONESUBSEA DO BRASIL LTDA.	30972949	ONESUBSEA DO BRASIL LTDA.		X	TBR3020109	28.01.2025	X6	2264482	Peça de base INKO-M BM-M6-ME6-13-6.2 SS	      10	     10	       10	PC	     1.370,13	BRL	29.01.2025	12.05.2025	24.04.2025	12.05.2025	A		Unproc	X	 28.01.2025 16:52:22	A		Oegland	S0	ZBRSE3	29.01.2025
		8300	ORB	5799038	16895575	ONESUBSEA DO BRASIL LTDA.	30972949	ONESUBSEA DO BRASIL LTDA.		X	TBR3020109	28.01.2025	X6	2264478	Peça de base INKO-M BM-M6-ME6-13-2.1 SS	      30	     30	       30	PC	     2.309,98	BRL	29.01.2025	12.05.2025	24.04.2025	12.05.2025	A		Unproc	X	 28.01.2025 16:52:22	A		Oegland	S0	ZBRSE3	29.01.2025
		8750	OR	574598355	31592544	MIGUELETES 1660 SA	31600654	MIGUELETES 1660 SA			TAR0110303	28.01.2025	X5	2223019	Panel de lana mineral 1200x600x50 160 kg	      16	     16	       16	PC	       734,30	USD	29.01.2025	22.04.2025	14.04.2025	17.04.2025	A		Unproc	X	 28.01.2025 15:01:55	A		Firestop	S1	ZAR013	29.01.2025
		8750	OR	574598355	31592544	MIGUELETES 1660 SA	31600654	MIGUELETES 1660 SA			TAR0110303	28.01.2025	X5	286955	Pintura cortafuego CP 670 17,5kg	       1	      1	        1	PC	       606,18	USD	29.01.2025	09.04.2025	14.04.2025	17.04.2025	A		Unproc	X	 28.01.2025 15:01:55	A		Firestop	S1	ZAR013	29.01.2025
		8650	OR	574598563	15915967	REALICHILE SPA	31399130	FACHADA HBP REALI		X	TCL3100018	28.01.2025	ND	418057	Anclaje tornillo KH-EZ 3/8"x3"	   1.100	  1.100	    1.100	PC		CLP	01.04.2025	01.04.2025	01.04.2025	02.04.2025								Anchors Mechanical	S0	ZCL140	01.04.2025
		8650	OR	574598563	15915967	REALICHILE SPA	31399130	FACHADA HBP REALI		X	TCL3100018	28.01.2025	X0	2411236	Anclaje tornillo KH-EZ 3/8"X3"	   1.100	  1.100	    1.100	PC	      768.900	CLP	01.04.2025	11.04.2025	23.04.2025	24.04.2025	A		Unproc	X	 07.03.2025 01:10:51	A		Anchors Mechanical	S0	ZCL140	01.04.2025
