13.09.2024                                                        Dynamic List Display                                                                                                                  1


		CoCd	Plnt	Material	SLoc	MvT	Mat. Doc.	Item	Pstng Date	  Qty in UnE	EUn	Material Description	PO	Movement Type Text	  Amount in LC	Quantity	Supplier	Rec	Mvt	Counter	TETy
		5241	8690	337111	0606	101	5065020348	   1	09.01.2024	         10	PC	Mixer HIT-RE-M	4535985994	GR stock in transit	            0	     10		X	B		WE
		5211	8790	337111		101	5065958923	   1	09.04.2024	          1	PC	Mixer HIT-RE-M	4536510785	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5211	8790	337378		101	5066808767	   1	03.07.2024	          1	PC	Jack screw DD-CS M16	4536988055	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5211	8790	337378	8743	301	4915446380	   2	05.06.2024	          1	PC	Jack screw DD-CS M16		TF tfr plnt to plnt	     1.906,18	      1					WA
		5251	3090	337918	0170	101	5066447465	   1	29.05.2024	          1	PC	Setting tool HS-SC 150	4536762345	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	337918	0606	101	5065020349	   1	09.01.2024	          1	PC	Setting tool HS-SC 150	4535985994	GR stock in transit	            0	      1		X	B		WE
		5251	3090	338720		101	5065975348	   1	10.04.2024	          1	PC	Dispenser DSC box	4536526152	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	338720		101	5065719599	   1	15.03.2024	          1	PC	Dispenser DSC box	4536379664	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5241	8690	338720	0598	101	5066313459	   1	15.05.2024	          1	PC	Dispenser DSC box	4536718659	GR stock in transit	            0	      1		X	B		WE
		5241	8690	338720		101	5065776774	   1	21.03.2024	          1	PC	Dispenser DSC box	4536418261	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	338720		101	5065760233	   1	20.03.2024	          1	PC	Dispenser DSC box	4536409862	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5211	8790	338720	8736	301	4916573919	   2	01.07.2024	          1	PC	Dispenser DSC box		TF tfr plnt to plnt	    71.484,01	      1					WA
		5211	8790	338720		101	5066460945	   1	30.05.2024	          1	PC	Dispenser DSC box	4536797699	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	338725		101	5065719596	   1	15.03.2024	          1	PC	Firestop foam CP 620 US	4536379664	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	338725		101	5065692558	   1	14.03.2024	          1	PC	Firestop foam CP 620 US	4536353787	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5241	8690	338725		101	5067349169	   1	03.09.2024	          5	PC	Firestop foam CP 620 US	4537300175	GR st.in tr:ac.assg.	            0	      5		X	B		WE
		5241	8690	338725		101	5066588344	   1	12.06.2024	          1	PC	Firestop foam CP 620 US	4536869085	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	338725		101	5066517580	   1	05.06.2024	          1	PC	Firestop foam CP 620 US	4536829977	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5251	3090	339784		101	5067439259	   1	11.09.2024	          1	PC	Impact socket S-NSD 1/2"-3/8" L	4537342530	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	339785	0170	101	5066447471	   1	29.05.2024	          1	PC	Impact socket S-NSD 1/2"-7/16" L	4536762345	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	339785	0606	101	5065020350	   1	09.01.2024	          2	PC	Impact socket S-NSD 1/2"-7/16" L	4535985994	GR stock in transit	            0	      2		X	B		WE
		5251	3090	340649	0170	101	5066453575	   1	29.05.2024	          1	PC	Impact socket S-NSD 1/2"-1/2" L	4536762345	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	340649	0218	101	5065078703	   1	15.01.2024	          2	PC	Impact socket S-NSD 1/2"-1/2" L	4536014822	GR stock in transit	         0,00	      2		X	B		WE
		5241	8690	340649	0606	101	5065020351	   1	09.01.2024	          1	PC	Impact socket S-NSD 1/2"-1/2" L	4535985994	GR stock in transit	            0	      1		X	B		WE
		5251	3090	348824	0170	101	5066447455	   1	29.05.2024	          1	PC	Impact socket S-NSD 1/2"-9/16" L	4536762345	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	348824		101	5066012414	   1	15.04.2024	          1	PC	Impact socket S-NSD 1/2"-9/16" L	4536534065	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	348824		101	5065309282	   1	07.02.2024	          1	PC	Impact socket S-NSD 1/2"-9/16" L	4536149725	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	348824	0218	101	5064977208	   1	03.01.2024	          1	PC	Impact socket S-NSD 1/2"-9/16" L	4535967339	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	348824		101	5066273440	   1	10.05.2024	          1	PC	Impact socket S-NSD 1/2"-9/16" L	4536694563	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5211	8790	348824		101	5067280688	   1	27.08.2024	          1	PC	Impact socket S-NSD 1/2"-9/16" L	4537256236	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5211	8790	348824		101	5067231635	   1	21.08.2024	          1	PC	Impact socket S-NSD 1/2"-9/16" L	4537234493	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	355326		101	5066344168	   1	17.05.2024	          1	PC	Hammer drill bit TE-C 3/4"-8"	4536727578	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	355329	0268	101	5067131874	   1	08.08.2024	          1	PC	Hammer drill bit TE-C 7/8"-10"	4537178190	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	355433	0112	101	5065876375	   1	01.04.2024	          1	PC	Rotary hammer TE 1 120V case	4536439776	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	360055	0580	101	5065778642	   1	21.03.2024	          1	PC	Battery pack PRA 84	4536420233	GR stock in transit	            0	      1		X	B		WE
		5251	3090	360651	0192	101	5065333720	   1	08.02.2024	          3	PC	Floor blade DS-BF 400/25.4/C1/MP	4536149249	GR stock in transit	         0,00	      3		X	B		WE
		5251	3090	365595	0143	101	5067439309	   1	11.09.2024	          1	PC	Water supply unit DWP 10	4537333820	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	365595		101	5066331671	   1	16.05.2024	          1	PC	Water supply unit DWP 10	4536727026	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	365595		101	5065477215	   1	22.02.2024	          1	PC	Water supply unit DWP 10	4536245556	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5211	8790	365595		101	5067130861	   1	08.08.2024	          1	PC	Water supply unit DWP 10	4537171508	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5211	8790	365595		101	5066808769	   1	03.07.2024	          1	PC	Water supply unit DWP 10	4536988055	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	365944	0266	101	5067420374	   1	10.09.2024	          1	PC	Dust removal system TE DRS-B case	4537333491	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	365944	0170	101	5067379804	   1	05.09.2024	          1	PC	Dust removal system TE DRS-B case	4537311835	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	365944	0144	301	4917390786	  25	22.07.2024	-1	PC	Dust removal system TE DRS-B case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	365944	0268	301	4917390786	  26	22.07.2024	          1	PC	Dust removal system TE DRS-B case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	365944	0198	301	4914180629	  20	04.05.2024	          1	PC	Dust removal system TE DRS-B case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	365944	0253	301	4914180629	  19	04.05.2024	-1	PC	Dust removal system TE DRS-B case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	365944	0109	101	5066202910	   1	02.05.2024	          1	PC	Dust removal system TE DRS-B case	4536614761	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	365944	0199	101	5065581915	   1	04.03.2024	          1	PC	Dust removal system TE DRS-B case	4536309364	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	365944	0136	301	4911101923	   3	22.02.2024	-1	PC	Dust removal system TE DRS-B case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	365944	0133	301	4911101923	   4	22.02.2024	          1	PC	Dust removal system TE DRS-B case		TF tfr plnt to plnt	         0,00	      1					WA
		5241	8690	365944	0545	101	5067280554	   1	27.08.2024	          1	PC	Dust removal system TE DRS-B case	4537264066	GR stock in transit	            0	      1		X	B		WE
		5241	8690	365944	0553	101	5065132740	   1	19.01.2024	          1	PC	Dust removal system TE DRS-B case	4536053031	GR stock in transit	            0	      1		X	B		WE
		5211	8790	365944	8705	101	5065841359	   1	27.03.2024	          1	PC	Dust removal system TE DRS-B case	4536449770	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	365945	0218	101	5067453648	   1	12.09.2024	          1	PC	Dust removal system TE DRS-B box	4537317223	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	365945	0105	101	5066047213	   1	17.04.2024	          1	PC	Dust removal system TE DRS-B box	4536552652	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	370827	0176	101	5065449660	   1	20.02.2024	          1	PC	Steel magazine MX SM assy	4536231236	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	370827	0192	101	5065225148	   1	29.01.2024	          1	PC	Steel magazine MX SM assy	4536100852	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	370844	0176	101	5065997532	   1	12.04.2024	          1	PC	Nail magazine MX 72 assy	4536335781	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	371835	0101	101	5066947663	   1	18.07.2024	          1	PC	Impact socket S-NSD 1/2"-3/4" L	4537064984	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	371835	0170	101	5066447463	   1	29.05.2024	          1	PC	Impact socket S-NSD 1/2"-3/4" L	4536762345	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	371835	0170	101	5066447456	   1	29.05.2024	          1	PC	Impact socket S-NSD 1/2"-3/4" L	4536762345	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	371835		101	5066327138	   1	16.05.2024	          1	PC	Impact socket S-NSD 1/2"-3/4" L	4536712137	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	371835	0160	101	5066228422	   1	06.05.2024	          1	PC	Impact socket S-NSD 1/2"-3/4" L	4536669390	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	371835		101	5066012425	   1	15.04.2024	          1	PC	Impact socket S-NSD 1/2"-3/4" L	4536534065	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5241	8690	371835	0606	101	5065020352	   1	09.01.2024	          4	PC	Impact socket S-NSD 1/2"-3/4" L	4535985994	GR stock in transit	            0	      4		X	B		WE
		5211	8790	371835		101	5067231636	   1	21.08.2024	          1	PC	Impact socket S-NSD 1/2"-3/4" L	4537234493	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	373297		101	5066030371	   1	16.04.2024	          1	PC	Piston X-6-5-P8	4536560937	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	373330		101	5066420403	   1	27.05.2024	          1	PC	Buffer X-6-5-B	4536770804	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	373419		101	5067157308	   1	12.08.2024	          1	PC	Adapter BI/BR/BS	4537191690	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	373419		101	5066489784	   1	03.06.2024	          1	PC	Adapter BI/BR/BS	4536805387	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	373419	0205	101	5066202823	   1	02.05.2024	          1	PC	Adapter BI/BR/BS	4536654663	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	373419		101	5065641996	   1	08.03.2024	          1	PC	Adapter BI/BR/BS	4536345058	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5241	8690	373419		101	5065505209	   1	26.02.2024	          1	PC	Adapter BI/BR/BS	4536262960	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5251	3090	373420		101	5067257221	   1	23.08.2024	          1	PC	Adapter BI/BT	4537242849	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	373420		101	5067244379	   1	22.08.2024	          1	PC	Adapter BI/BT	4537191690	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	373420		101	5066947971	   1	18.07.2024	          1	PC	Adapter BI/BT	4537064895	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	373420		101	5066245252	   1	07.05.2024	          1	PC	Adapter BI/BT	4536669898	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	373420		101	5065209580	   1	26.01.2024	          1	PC	Adapter BI/BT	4536093664	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5241	8690	373420		101	5065668603	   1	12.03.2024	          1	PC	Adapter BI/BT	4536353912	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	373420		101	5065180353	   1	24.01.2024	          1	PC	Adapter BI/BT	4536077870	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5251	3090	373549		101	5066012413	   1	15.04.2024	          1	PC	Impact socket S-NSD 1/2"-15/16" L	4536534065	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5241	8690	373549		101	5065176502	   1	24.01.2024	          1	PC	Impact socket S-NSD 1/2"-15/16" L	4536070854	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5251	3090	373602		101	5066213911	   1	03.05.2024	          1	PC	Impact socket S-NSD 1/2"-1-5/16" L	4536654972	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	376365	0245	101	5067277479	   1	27.08.2024	          1	PC	Powder-actuated tool DX 462 CM	4537256083	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	376373	8717	101	5065307626	   1	06.02.2024	          1	PC	Powder-actuated tool DX 462 HM	4536139920	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	377418	0234	301	4914602474	   1	15.05.2024	-1	PC	Powder-actuated tool DX 351 M+E		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	377418	0103	301	4914602474	   2	15.05.2024	          1	PC	Powder-actuated tool DX 351 M+E		TF tfr plnt to plnt	         0,00	      1					WA
		5211	8790	378544		101	5067219583	   1	20.08.2024	         50	PC	Flush anchor HKD M12x50	4537222188	GR st.in tr:ac.assg.	         0,00	     50		X	B		WE
		5211	8790	378544		101	5066407154	   1	24.05.2024	         50	PC	Flush anchor HKD M12x50	4536769850	GR st.in tr:ac.assg.	         0,00	     50		X	B		WE
		5241	8690	378549	0581	101	5065208442	   1	26.01.2024	          1	PC	Metal constr screwdr ST 1800 230V box	4536093853	GR stock in transit	            0	      1		X	B		WE
		5251	3090	378663	0234	101	5066297757	   1	14.05.2024	          1	PC	Crank tripod PA 921	4536703311	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	380917		101	5066547865	   1	08.06.2024	          1	PC	Round steel brush HIT-RB 10	4536678854	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5241	8690	382254		101	5067453275	   1	12.09.2024	        100	PC	Centering ring HIT-CR M20-E	4537357197	GR st.in tr:ac.assg.	            0	    100		X	B		WE
		5241	8690	382390		101	5065852361	   1	28.03.2024	          1	PC	Adapter TE-Y-AD	4536457630	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	382390		101	5065747059	   1	19.03.2024	          1	PC	Adapter TE-Y-AD	4536400270	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	382390		101	5065094485	   1	16.01.2024	          1	PC	Adapter TE-Y-AD	4536029679	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5211	8790	382390	8733	101	5065415870	   1	16.02.2024	          1	PC	Adapter TE-Y-AD	4536211178	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	382941		101	5066808766	   1	03.07.2024	         25	PC	Flush anchor HKD M16x65	4536988055	GR st.in tr:ac.assg.	         0,00	     25		X	B		WE
		5211	8790	382941		101	5066530143	   1	06.06.2024	         25	PC	Flush anchor HKD M16x65	4536830715	GR st.in tr:ac.assg.	         0,00	     25		X	B		WE
		5251	3090	386012		101	5066422946	   1	27.05.2024	          1	PC	Fastener guide X-5-460 F8GR	4536770804	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	386012	0120	101	5066353489	   1	20.05.2024	          1	PC	Fastener guide X-5-460 F8GR	4536737645	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	386012		101	5067310534	   1	29.08.2024	          1	PC	Fastener guide X-5-460 F8GR	4537276870	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	386341		101	5066132710	   1	25.04.2024	          1	PC	Gas can GC 22 (ROW)	4536603956	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5241	8690	386341		101	5067012366	   1	25.07.2024	          1	PC	Gas can GC 22 (ROW)	4537108834	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	386341		101	5067009753	   1	25.07.2024	          1	PC	Gas can GC 22 (ROW)	4537108671	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5251	3090	386468		101	5066120415	   1	24.04.2024	        100	PC	Ceiling hanger X-EHS W10 MX	4536604164	GR st.in tr:ac.assg.	         0,00	    100		X	B		WE
		5251	3090	386468		101	5065599331	   1	05.03.2024	        100	PC	Ceiling hanger X-EHS W10 MX	4536310030	GR st.in tr:ac.assg.	         0,00	    100		X	B		WE
		5251	3090	386468		101	5065539677	   1	28.02.2024	        100	PC	Ceiling hanger X-EHS W10 MX	4536281748	GR st.in tr:ac.assg.	         0,00	    100		X	B		WE
		5251	3090	386468	0167	101	5065538059	   1	28.02.2024	        100	PC	Ceiling hanger X-EHS W10 MX	4536281433	GR stock in transit	         0,00	    100		X	B		WE
		5241	8690	386469		101	5066896776	   1	12.07.2024	        100	PC	Electr. cable clamp X-EKSC 32 MX	4537041663	GR st.in tr:ac.assg.	            0	    100		X	B		WE
		5241	8690	386470		101	5066896777	   1	12.07.2024	         50	PC	Electr. cable clamp X-EKSC 40 MX	4537041663	GR st.in tr:ac.assg.	            0	     50		X	B		WE
		5251	3090	405032	0202	301	4918669473	   6	24.08.2024	          1	PC	Cordl. imp. wrench SIW 22T-A case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	405032	0192	301	4918669473	   5	24.08.2024	-1	PC	Cordl. imp. wrench SIW 22T-A case		TF tfr plnt to plnt	         0,00	-1					WA
		5241	8690	405032	0602	301	4918091749	   1	07.08.2024	-1	PC	Cordl. imp. wrench SIW 22T-A case		TF tfr plnt to plnt	            0	-1					WA
		5241	8690	405032	0601	301	4918091749	   2	07.08.2024	          1	PC	Cordl. imp. wrench SIW 22T-A case		TF tfr plnt to plnt	            0	      1					WA
		5211	8790	405032	8737	101	5065134323	   1	19.01.2024	          1	PC	Cordl. imp. wrench SIW 22T-A case	4536053415	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	405312		101	5066547104	   1	07.06.2024	          1	PC	Twist drill bit HSS 1-10 (10) set	4536846125	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5211	8790	405312	8723	101	5066313557	   1	15.05.2024	          1	PC	Twist drill bit HSS 1-10 (10) set	4536711846	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	406786		101	5066315544	   1	15.05.2024	          2	PC	Shank TE-S SH 45	4536719139	GR st.in tr:ac.assg.	            0	      2		X	B		WE
		5241	8690	408257		101	5066122365	   1	24.04.2024	      1.000	PC	Basket clip X-BC-C47 P8	4536611891	GR st.in tr:ac.assg.	            0	  1.000		X	B		WE
		5241	8690	408458	0568	101	5065882764	   1	02.04.2024	          1	PC	Vacuum pump DD VP-U 230V	4536469014	GR stock in transit	            0	      1		X	B		WE
		5251	3090	408998	0103	301	4917215981	   2	16.07.2024	          1	PC	Vacuum pump DD VP-U 120V		TF tfr plnt to plnt	         0,00	      1					WA
