27.03.2025			                                                                                                                                  Inbound deliveries per HAG invoices (extended 2)																													  1


		Doc. No.		Shipment	Purch.Doc.	 Item	Material	Material Description	Plnt	SLoc	    PO Quantity	OUn	OUn	  Item	Delivery	Reference	Supplier	POrg	PGr	Vendor	ShPt	Deliv.Date	Doc. Date	Ext. Order Pos	Ext. Order Number	Suppl.Vndr	TrackingNo	Reservation	Reservation item	Reservation order date	Diff.days
		4051565324		10885285	4538278032	00001	435007	Hammer drill bit TE-CX 3/8"-12"	8330	0001	            40	PC	PC	000010	681898757	58315311	HLI0550	8300	L09	9999	8330	29.04.2025	05.03.2025	0010	56533354	HLI0550	D862157001	0013862157	            0001	18.02.2025	       8
		4051565324		10885285	4538278036	00001	2427263	Receptacle X-PT B4	8330	0001	             1	PC	PC	000010	681898761	58316130	HLI0550	8300	L04	9999	8330	29.04.2025	05.03.2025	0090	56535325	HLI0550	D867083022	0013867083	            0022	20.02.2025	       8
		4051565878		10888553	4538278327	00001	2261691	Core bit B 122/430 P-U abras	3000	0001	            16	PC	PC	000010	681899067	58316848	HLI0550	3000	MX1	9999	3000	12.05.2025	05.03.2025	0040	56524016	HLI0550	D843955004	0013843955	            0004	10.02.2025	      13
		4051565878		10888553	4538278330	00001	2101255	Receptacle X-PT B3	3000	0001	             1	PC	PC	000010	681899070	58315465	HLI0550	3000	MX1	9999	3000	12.05.2025	05.03.2025	0120	56535327	HLI0550	D867082003	0013867082	            0003	20.02.2025	       0
		4051567781		10911436	4538307104	00001	2261693	Core bit B 132/430 P-U abras	8750	0001	             8	PC	PC	000010	681922740	58320103	HLI0550	8750	L05	9999	8750	07.05.2025	10.03.2025	0030	56524011	HLI0550	D843954003	0013843954	            0003	10.02.2025	       0
		4051567781		10911436	4538307106	00001	2261695	Core bit B 162/430 P-U abras	8750	0001	             3	PC	PC	000010	681922742	58319721	HLI0550	8750	L05	9999	8750	07.05.2025	10.03.2025	0050	56524011	HLI0550	D843954005	0013843954	            0005	10.02.2025	       0
		4051567781		10911436	4538307107	00001	2261695	Core bit B 162/430 P-U abras	8750	0001	             3	PC	PC	000010	681922743	58319886	HLI0550	8750	L05	9999	8750	07.05.2025	10.03.2025	0050	56524011	HLI0550	D843954005	0013843954	            0005	10.02.2025	       0
		4051567781		10911436	4538307109	00001	2105859	Stud anchor HST3 M16x145 45/25	8750	0001	            72	PC	PC	000010	681922745	58320222	HLI0550	8750	L02	9999	8750	07.05.2025	10.03.2025	0030	56524210	HLI0550	D845261003	0013845261	            0003	10.02.2025	       0
		4051567738		10911314	4538307222	00001	2063001	Combihammer TE 70-AVR 220V	8330	0001	             2	PC	PC	000010	681922976	58319479	HLI0550	8300	L08	9999	8330	06.05.2025	10.03.2025	0010	56527200	HLI0550	D850561001	0013850561	            0001	12.02.2025	       6
		4051567738		10911314	4538307223	00001	2063001	Combihammer TE 70-AVR 220V	8330	0001	            10	PC	PC	000010	681922977	58319290	HLI0550	8300	L08	9999	8330	06.05.2025	10.03.2025	0010	56527200	HLI0550	D850561001	0013850561	            0001	12.02.2025	       6
		4051567738		10911314	4538307224	00001	2063001	Combihammer TE 70-AVR 220V	8330	0001	            10	PC	PC	000010	681922978	58319587	HLI0550	8300	L08	9999	8330	06.05.2025	10.03.2025	0010	56527200	HLI0550	D850561001	0013850561	            0001	12.02.2025	       6
		4051567738		10911314	4538307226	00001	2341238	Pointed chisel TE-SX SM 43	8330	0001	           120	PC	PC	000010	681922980	58320447	HLI0550	8300	L09	9999	8330	06.05.2025	10.03.2025	0040	56528632	HLI0550	D852365004	0013852365	            0004	13.02.2025	       0
		4051567738		10911314	4538307234	00001	2168875	Flat chisel TE-SX FM 43	8330	0001	           240	PC	PC	000010	681922987	58320447	HLI0550	8300	L09	9999	8330	06.05.2025	10.03.2025	0050	56539833	HLI0550	D875738007	0013875738	            0007	24.02.2025	       0
		4051567738		10911314	4538307239	00001	2140721	Recip. saw blade SPX 30 68 (10) univ	8330	0001	            10	PC	PC	000010	681922992	58320095	HLI0550	8300	L09	9999	8330	06.05.2025	10.03.2025	0040	56541433	HLI0550	D878706004	0013878706	            0004	25.02.2025	       6
		4051567738		10911314	4538307255	00001	435440	Vertical angle PRA 770	8330	0001	             1	PC	PC	000010	681923007	58320021	HLI0550	8300	L07	9999	8330	06.05.2025	10.03.2025	0030	56544481	HLI0550	D883933007	0013883933	            0007	27.02.2025	       6
		4051570432		10929433	4538346968	00001	2261807	Change module 62 P-U abras	8330	0001	             2	PC	PC	000010	681954077	58325800	HLI0550	8300	L05	9999	8330	13.05.2025	17.03.2025	0140	56524022	HLI0550	D843957003	0013843957	            0003	00.00.0000	       0
		4051570432		10929433	4538346971	00001	2452918	Pointed chisel TE-S SM 50	8330	0001	           168	PC	PC	000010	681954080	58325801	HLI0550	8300	L09	9999	8330	13.05.2025	17.03.2025	0010	56524089	HLI0550	D838358001	0013838358	            0001	07.02.2025	      35
		4051570432		10929433	4538346972	00001	2452918	Pointed chisel TE-S SM 50	8330	0001	             4	PC	PC	000010	681954081	58325800	HLI0550	8300	L09	9999	8330	13.05.2025	17.03.2025	0010	56524089	HLI0550	D838358001	0013838358	            0001	07.02.2025	      35
		4051570432		10929433	4538346973	00001	2452918	Pointed chisel TE-S SM 50	8330	0001	            28	PC	PC	000010	681954082	58326499	HLI0550	8300	L09	9999	8330	13.05.2025	17.03.2025	0010	56524089	HLI0550	D838358001	0013838358	            0001	07.02.2025	      35
		4051570432		10929433	4538346974	00001	2008061	Diamond coring tool DD 110-D 220V	8330	0001	             6	PC	PC	000010	681954083	58325155	HLI0550	8300	L05	9999	8330	13.05.2025	17.03.2025	0010	56524498	HLI0550	D845688004	0013845688	            0004	11.02.2025	       0
		4051570432		10929433	4538346978	00001	2092609	Spring clip DX 2	8330	0001	            10	PC	PC	000010	681954087	58325800	HLI0550	8300	L04	9999	8330	13.05.2025	17.03.2025	0050	56530205	HLI0550	D854513029	0013854513	            0029	15.02.2025	      28
		4051570432		10929433	4538346982	00001	2149475	Breaker TE 2000-AVR 230V	8330	0001	             8	PC	PC	000010	681954091	58325610	HLI0550	8300	L08	9999	8330	13.05.2025	17.03.2025	0030	56539833	HLI0550	D875738005	0013875738	            0005	24.02.2025	       7
		4051570432		10929433	4538346983	00001	2149475	Breaker TE 2000-AVR 230V	8330	0001	             4	PC	PC	000010	681954092	58325608	HLI0550	8300	L08	9999	8330	13.05.2025	17.03.2025	0030	56539833	HLI0550	D875738005	0013875738	            0005	24.02.2025	       7
		4051570432		10929433	4538347002	00001	2149226	Univ. cable tie holder X-UCT-E MX	8330	0001	        48.000	PC	PC	000010	681954109	58324209	HLI0550	8300	L04	9999	8330	13.05.2025	17.03.2025	0010	56547545	HLI0550	D897427001	0013897427	            0001	04.03.2025	       0
		4051572890		10943242	4538390701	00001	2133384	Firestop wrap strip CFS-W P	8330	0001	           240	PC	PC	000010	681988363	58330193	HLI0550	8300	L03	9999	8330	20.05.2025	24.03.2025	0010	56549484	HLI0550	D900300001	0013900300	            0001	05.03.2025	-7
		4051572890		10943242	4538390703	00001	2151627	Hammer drill bit TE-CX 12/22	8330	0001	             5	PC	PC	000010	681988365	58331139	HLI0550	8300	L09	9999	8330	20.05.2025	24.03.2025	0060	56554382	HLI0550	D908493011	0013908493	            0011	10.03.2025	       0
		4051572890		10943242	4538390704	00001	2184682	Hammer drill bit TE-YX 1/2"-21"	8330	0001	             4	PC	PC	000010	681988366	58331139	HLI0550	8300	L09	9999	8330	20.05.2025	24.03.2025	0100	56554382	HLI0550	D908493015	0013908493	            0015	10.03.2025	       0
		4051572890		10943242	4538390706	00001	2165902	Hammer drill bit TE-YX 13/16"-21"	8330	0001	             4	PC	PC	000010	681988368	58331139	HLI0550	8300	L09	9999	8330	20.05.2025	24.03.2025	0140	56554382	HLI0550	D908493021	0013908493	            0021	10.03.2025	       0
		4051572890		10943242	4538390710	00001	2025583	Spade bit extension WDB-S-H1/4 E12	8330	0001	             1	PC	PC	000010	681988372	58331139	HLI0550	8300	L09	9999	8330	20.05.2025	24.03.2025	0020	56555923	HLI0550	D912920003	0013912920	            0003	11.03.2025	       0
		4051572890		10943242	4538390724	00001	2165900	Hammer drill bit TE-YX 3/4"-21"	8330	0001	            15	PC	PC	000010	681988386	58331139	HLI0550	8300	L09	9999	8330	20.05.2025	24.03.2025	0070	56559257	HLI0550	D918371009	0013918371	            0009	14.03.2025	       0
		4051573767		10950857	4538401767	00001	2165919	Hammer drill bit TE-YX 1 3/8"-36"	8650	0001	             4	PC	PC	000010	681997077	58333629	HLI0550	8650	CL1	9999	8650	04.04.2025	25.03.2025	0010	56567441	HLI0550	D935124001	0013935124	            0001	21.03.2025	       0
		4051550441		10783032	4538020833	00001	2346083	Stepped drill bit TS-BT 5.3-65 S	8330	0001	            10	PC	PC	000010	681694562	58279669	HLI0550	8300	L10	9999	8330	04.04.2025	20.01.2025	0020	56485711	HLI0550	D755279013	0013755279	            0013	30.12.2024	       0
		4051550441		10783032	4538020834	00001	2046233	Water collector sys DD-WC-30	8330	0001	             1	PC	PC	000010	681694563	58279669	HLI0550	8300	L05	9999	8330	04.04.2025	20.01.2025	0030	56485711	HLI0550	D755279016	0013755279	            0016	30.12.2024	       7
		4051550441		10783032	4538020836	00001	2223019	Mineral wool board 1200x600x50 160 kg/m3	8330	0001	            16	PC	PC	000010	681694565	58278607	HLI0550	8300	L03	9999	8330	04.04.2025	20.01.2025	0020	56486279	HLI0550	D753008008	0013753008	            0008	00.00.0000	       0
		4051550441		10783032	4538020837	00001	2223019	Mineral wool board 1200x600x50 160 kg/m3	8330	0001	            16	PC	PC	000010	681694566	58278817	HLI0550	8300	L03	9999	8330	04.04.2025	20.01.2025	0020	56486279	HLI0550	D753008008	0013753008	            0008	00.00.0000	       0
		4051550441		10783032	4538020838	00001	2223019	Mineral wool board 1200x600x50 160 kg/m3	8330	0001	            16	PC	PC	000010	681694567	58278818	HLI0550	8300	L03	9999	8330	04.04.2025	20.01.2025	0020	56486279	HLI0550	D753008008	0013753008	            0008	00.00.0000	       0
		4051550441		10783032	4538020839	00001	2223019	Mineral wool board 1200x600x50 160 kg/m3	8330	0001	            16	PC	PC	000010	681694568	58278819	HLI0550	8300	L03	9999	8330	04.04.2025	20.01.2025	0020	56486279	HLI0550	D753008008	0013753008	            0008	00.00.0000	       0
		4051550441		10783032	4538020840	00001	2223019	Mineral wool board 1200x600x50 160 kg/m3	8330	0001	            16	PC	PC	000010	681694569	58278820	HLI0550	8300	L03	9999	8330	04.04.2025	20.01.2025	0020	56486279	HLI0550	D753008008	0013753008	            0008	00.00.0000	       0
		4051550441		10783032	4538020841	00001	2223019	Mineral wool board 1200x600x50 160 kg/m3	8330	0001	            16	PC	PC	000010	681694570	58278822	HLI0550	8300	L03	9999	8330	04.04.2025	20.01.2025	0020	56486279	HLI0550	D753008008	0013753008	            0008	00.00.0000	       0
		4051550441		10783032	4538020842	00001	2238580	Diamond cup DG-CW 115/4.5" P (6) univ	8330	0001	            96	PC	PC	000010	681694571	58279663	HLI0550	8300	L05	9999	8330	04.04.2025	20.01.2025	0090	56486279	HLI0550	D753008017	0013753008	            0017	00.00.0000	       0
		4051550441		10783032	4538020852	00001	2039186	Bit set S-BSC+ UNI 25/1" T (10)	8330	0001	             1	PC	PC	000010	681694581	58279669	HLI0550	8300	L10	9999	8330	04.04.2025	20.01.2025	0020	56494423	HLI0550	D778568004	0013778568	            0004	11.01.2025	       0
		4051555959		10822443	4538114737	00001	2127969	Combihammer TE 50-AVR 120 V	3000	0001	            10	PC	PC	000010	681769923	58292995	HLI0550	3000	MX1	9999	3000	09.05.2025	05.02.2025	0010	56490426	HLI0550	D768767001	0013768767	            0001	07.01.2025	       0
		4051557544		10832397	4538137971	00001	2223019	Mineral wool board 1200x600x50 160 kg/m3	8650	0001	            16	PC	PC	000010	681788308	58296602	HLI0550	8650	CL1	9999	8650	31.03.2025	10.02.2025	0010	56490651	HLI0550	D766012001	0013766012	            0001	06.01.2025	      14
		4051557544		10832397	4538137972	00001	2223019	Mineral wool board 1200x600x50 160 kg/m3	8650	0001	            16	PC	PC	000010	681788309	58296988	HLI0550	8650	CL1	9999	8650	31.03.2025	10.02.2025	0010	56490651	HLI0550	D766012001	0013766012	            0001	06.01.2025	      14
		4051557544		10832397	4538137973	00001	2223019	Mineral wool board 1200x600x50 160 kg/m3	8650	0001	            16	PC	PC	000010	681788310	58296990	HLI0550	8650	CL1	9999	8650	31.03.2025	10.02.2025	0010	56490651	HLI0550	D766012001	0013766012	            0001	06.01.2025	      14
		4051557544		10832397	4538137974	00001	2223019	Mineral wool board 1200x600x50 160 kg/m3	8650	0001	            16	PC	PC	000010	681788311	58296991	HLI0550	8650	CL1	9999	8650	31.03.2025	10.02.2025	0010	56490651	HLI0550	D766012001	0013766012	            0001	06.01.2025	      14
		4051557544		10832397	4538137975	00001	2223019	Mineral wool board 1200x600x50 160 kg/m3	8650	0001	            16	PC	PC	000010	681788312	58297000	HLI0550	8650	CL1	9999	8650	31.03.2025	10.02.2025	0010	56490651	HLI0550	D766012001	0013766012	            0001	06.01.2025	      14
		4051557544		10832397	4538137976	00001	2223019	Mineral wool board 1200x600x50 160 kg/m3	8650	0001	            16	PC	PC	000010	681788313	58297008	HLI0550	8650	CL1	9999	8650	31.03.2025	10.02.2025	0010	56490651	HLI0550	D766012001	0013766012	            0001	06.01.2025	      14
		4051557544		10832397	4538137977	00001	2223019	Mineral wool board 1200x600x50 160 kg/m3	8650	0001	            16	PC	PC	000010	681788314	58297019	HLI0550	8650	CL1	9999	8650	31.03.2025	10.02.2025	0010	56490651	HLI0550	D766012001	0013766012	            0001	06.01.2025	      14
		4051557544		10832397	4538137978	00001	2223019	Mineral wool board 1200x600x50 160 kg/m3	8650	0001	            16	PC	PC	000010	681788315	58297020	HLI0550	8650	CL1	9999	8650	31.03.2025	10.02.2025	0010	56490651	HLI0550	D766012001	0013766012	            0001	06.01.2025	      14
		4051557544		10832397	4538137980	00001	2223019	Mineral wool board 1200x600x50 160 kg/m3	8650	0001	            16	PC	PC	000010	681788316	58297021	HLI0550	8650	CL1	9999	8650	31.03.2025	10.02.2025	0010	56490651	HLI0550	D766012001	0013766012	            0001	06.01.2025	      14
		4051557544		10832397	4538137981	00001	2223019	Mineral wool board 1200x600x50 160 kg/m3	8650	0001	            16	PC	PC	000010	681788317	58297022	HLI0550	8650	CL1	9999	8650	31.03.2025	10.02.2025	0010	56490651	HLI0550	D766012001	0013766012	            0001	06.01.2025	      14
		4051557544		10832397	4538137982	00001	2204334	Perforated band LB 17	8650	0001	            60	PC	PC	000010	681788318	58297283	HLI0550	8650	CL1	9999	8650	31.03.2025	10.02.2025	0020	56490861	HLI0550	D771935002	0013771935	            0002	07.01.2025	       0
		4051557544		10832397	4538137985	00001	2043845	Diamond coring tool DD 30-W 230V	8650	0001	             1	PC	PC	000010	681788321	58297181	HLI0550	8650	CL1	9999	8650	31.03.2025	10.02.2025	0060	56500019	HLI0550	D792129011	0013792129	            0011	17.01.2025	      14
		4051557431		10832399	4538143133	00001	2293137	Screw anchor HUS4-H 8x75 35/15/5	8750	0001	         2.000	PC	PC	000010	681792771	58297194	HLI0550	8750	L02	9999	8750	10.04.2025	11.02.2025	0010	56494421	HLI0550	D778565002	0013778565	            0002	11.01.2025	       0
		4051557431		10832399	4538143134	00001	2293137	Screw anchor HUS4-H 8x75 35/15/5	8750	0001	           400	PC	PC	000010	681792772	58297709	HLI0550	8750	L02	9999	8750	10.04.2025	11.02.2025	0010	56494421	HLI0550	D778565002	0013778565	            0002	11.01.2025	       0
		4051557431		10832399	4538143135	00001	2293137	Screw anchor HUS4-H 8x75 35/15/5	8750	0001	           400	PC	PC	000010	681792773	58297716	HLI0550	8750	L02	9999	8750	10.04.2025	11.02.2025	0010	56494421	HLI0550	D778565002	0013778565	            0002	11.01.2025	       0
		4051557431		10832399	4538143136	00001	2293137	Screw anchor HUS4-H 8x75 35/15/5	8750	0001	           200	PC	PC	000010	681792774	58297430	HLI0550	8750	L02	9999	8750	10.04.2025	11.02.2025	0010	56494421	HLI0550	D778565002	0013778565	            0002	11.01.2025	       0
		4051557431		10832399	4538143137	00001	2030020	Firestop block CFS-BL	8750	0001	            40	PC	PC	000010	681792775	58297425	HLI0550	8750	L03	9999	8750	10.04.2025	11.02.2025	0020	56494421	HLI0550	D778565004	0013778565	            0004	11.01.2025	       0
		4051557477		10832277	4538143223	00001	2148575	Depth gauge S-DG BT M8/15 Long 6	8330	0001	             4	PC	PC	000010	681792867	58297385	HLI0550	8300	L10	9999	8330	03.04.2025	10.02.2025	0010	56515260	HLI0550	D820866003	0013820866	            0003	01.02.2025	       0
		4051557477		10832277	4538143224	00001	432274	Threaded stud X-SEA-R 30 M8 adapter	8330	0001	           100	PC	PC	000010	681792868	58297385	HLI0550	8300	L04	9999	8330	03.04.2025	10.02.2025	0040	56515260	HLI0550	D820866009	0013820866	            0009	01.02.2025	       0
		4051557477		10832277	4538143226	00001	2076288	Core bit C+ 9/16"/6" SPX-T	8330	0001	             4	PC	PC	000010	681792870	58297398	HLI0550	8300	L05	9999	8330	03.04.2025	10.02.2025	0080	56515260	HLI0550	D820866001	0013820866	            0001	01.02.2025	       0
		4051557477		10832277	4538143227	00001	2076288	Core bit C+ 9/16"/6" SPX-T	8330	0001	             1	PC	PC	000010	681792871	58297385	HLI0550	8300	L05	9999	8330	03.04.2025	10.02.2025	0080	56515260	HLI0550	D820866001	0013820866	            0001	01.02.2025	       0
		4051557477		10832277	4538143228	00001	2076518	Core bit C+ 35/300 SPX-T	8330	0001	             3	PC	PC	000010	681792873	58297385	HLI0550	8300	L05	9999	8330	03.04.2025	10.02.2025	0090	56515260	HLI0550	D820866006	0013820866	            0006	01.02.2025	       0
		4051560332		10849473	4538179583	00001	2261810	Change module 82 P-U abras	8330	0001	            36	PC	PC	000010	681821114	58303446	HLI0550	8300	L05	9999	8330	08.04.2025	17.02.2025	0090	56524022	HLI0550	D843957009	0013843957	            0009	00.00.0000	       0
		4051560332		10849473	4538179584	00001	2261806	Change module 52 P-U abras	8330	0001	            24	PC	PC	000010	681821115	58303446	HLI0550	8300	L05	9999	8330	08.04.2025	17.02.2025	0110	56524022	HLI0550	D843957011	0013843957	            0011	00.00.0000	       0
		4051560363		10851348	4538180332	00001	2346073	Elec. connector S-BT-ER M8/15 SN 6 HL	8330	0001	           100	PC	PC	000010	681821706	58303451	HLI0550	8300	L10	9999	8330	08.04.2025	17.02.2025	0070	56522761	HLI0550	D839624011	0013839624	            0011	08.02.2025	       0
		4051560363		10851348	4538180333	00001	2341252	Pointed chisel TE-SX SM 43 (4)	8330	0001	           168	PC	PC	000010	681821707	58303447	HLI0550	8300	L09	9999	8330	08.04.2025	17.02.2025	0080	56522761	HLI0550	D839624012	0013839624	            0012	08.02.2025	       0
		4051560363		10851348	4538180334	00001	2233871	Tile drill bit M14 40/40 SPX	8330	0001	             3	PC	PC	000010	681821708	58303451	HLI0550	8300	L05	9999	8330	08.04.2025	17.02.2025	0090	56522761	HLI0550	D839624013	0013839624	            0013	08.02.2025	       0
