13.09.2024                          Dynamic List Display                                                                                   1


	ShPt	Plnt	SLoc	Delivery	Material	Item Description	 Dlv.Qty	BUn	Supplier Name	OPS	WM	GM	Deliv.date
	3000	3000	0001	680920046	2151640	Broca para taladro TE-CX 15/17	      1	PC	HILTI			A	24.09.2024
	8750	8750	0001	681048768	2151640	Broca para taladro TE-CX 15/17	      5	PC	HILTI			A	16.10.2024
	8330	8330	0001	681137027	2151653	Broca p/ perfurar TE-CX 14/17 MP16	     16	PC	HILTI			A	29.10.2024
	3000	3000	0001	681051961	2152094	Carril de anclaje HAC-T50 106/350 F	    245	PC				A	20.11.2024
	8330	8330	0001	680938027	2152385	Laser multilinhas PM 40-MG	      2	PC	HILTI			A	25.09.2024
	8330	8330	0001	680938028	2152385	Laser multilinhas PM 40-MG	      2	PC	HILTI			A	25.09.2024
	3000	3000	0001	680980538	2152385	Láser multilínea PM 40-MG	      4	PC	HILTI			A	07.10.2024
	3000	3000	0001	680980538	2152385	Láser multilínea PM 40-MG	      4	PC	HILTI			A	07.10.2024
	8650	8650	0001	681047795	2152385	Láser multilínea PM 40-MG	      2	PC	HILTI			A	30.09.2024
	8330	8330	0001	681105402	2152385	Laser multilinhas PM 40-MG	      2	PC	HILTI			A	22.10.2024
	8330	8330	0001	681105405	2152385	Laser multilinhas PM 40-MG	      2	PC	HILTI			A	22.10.2024
	3000	3000	0001	680980546	2152675	Tornillo en T. HBC-T M16x60 8.8F	    700	PC	HILTI			A	07.10.2024
	3000	3000	0001	681035257	2152675	Tornillo en T. HBC-T M16x60 8.8F	  1.300	PC	HILTI			A	09.10.2024
	8330	8330	0001	680937906	2153650	ON!Track tag AI L2	    500	PC	HILTI			A	25.09.2024
	8330	8330	0001	680937907	2153650	ON!Track tag AI L2	  1.800	PC	HILTI			A	25.09.2024
	8330	8330	0001	680967139	2153650	ON!Track tag AI L2	    500	PC	HILTI			A	17.09.2024
	8330	8330	0001	680996023	2153650	ON!Track tag AI L2	  1.400	PC	HILTI			A	23.10.2024
	8330	8330	0001	681026055	2153650	ON!Track tag AI L2	    600	PC	HILTI			A	11.10.2024
	8330	8330	0001	681047941	2153650	ON!Track tag AI L2	    200	PC	HILTI			A	08.10.2024
	8750	8750	0001	681048734	2153650	ON!Track tag AI L2	    100	PC	HILTI			A	16.10.2024
	8330	8330	0001	681050754	2153650	ON!Track tag AI L2	  1.800	PC	HILTI			A	11.09.2024
	8330	8330	0001	681050755	2153650	ON!Track tag AI L2	    700	PC	HILTI			A	11.09.2024
	8750	8750	0001	681103064	2153650	ON!Track tag AI L2	    300	PC	HILTI			A	06.09.2024
	8650	8650	0001	681106436	2153650	ON!Track tag AI L2	  1.800	PC	HILTI			A	14.10.2024
	8330	8330	0001	681106484	2153650	ON!Track tag AI L2	    600	PC	HILTI			A	22.10.2024
	8330	8330	0001	681107381	2153650	ON!Track tag AI L2	    500	PC	HILTI			A	13.09.2024
	3000	3000	0001	681107392	2153650	ON!Track tag AI L2	  1.000	PC	HILTI			A	19.09.2024
	8330	8330	0001	681137020	2153650	ON!Track tag AI L2	    300	PC	HILTI			A	29.10.2024
	8330	8330	0001	680907437	2153651	ON!Track tag AI L5	    700	PC	HILTI			A	11.09.2024
	8330	8330	0001	680907572	2153651	ON!Track tag AI L5	    100	PC	HILTI			A	11.09.2024
	8750	8750	0001	681048734	2153651	ON!Track tag AI L5	    100	PC	HILTI			A	16.10.2024
	3000	3000	0001	680980518	2153657	ON!Track tag AI T35-H	     20	PC	HILTI			A	07.10.2024
	8750	8750	0001	681150946	2153657	ON!Track tag AI T35-H	    100	PC	HILTI			A	08.10.2024
	8650	8650	0001	680996018	2155629	Herr. fijación directa DX 6 F8	      1	PC	HILTI			A	23.09.2024
	8650	8650	0001	680996020	2155629	Herr. fijación directa DX 6 F8	      2	PC	HILTI			A	23.09.2024
	8650	8650	0001	680996020	2155629	Herr. fijación directa DX 6 F8	      1	PC	HILTI			A	23.09.2024
	8650	8650	0001	680996024	2155629	Herr. fijación directa DX 6 F8	      1	PC	HILTI			A	23.09.2024
	8650	8650	0001	680996024	2155629	Herr. fijación directa DX 6 F8	      1	PC	HILTI			A	23.09.2024
	3000	3000	0001	681036383	2155629	Herr. fijación directa DX 6 F8	     15	PC	HILTI			A	09.10.2024
	8750	8750	0001	680937796	2156153	Herr. fijación directa DX 6 MX	      3	PC	HILTI			A	18.09.2024
	8650	8650	0001	681047865	2156153	Herr. fijación directa DX 6 MX	      1	PC	HILTI			A	30.09.2024
	8650	8650	0001	681047893	2156153	Herr. fijación directa DX 6 MX	      1	PC	HILTI			A	30.09.2024
	8750	8750	0001	681048712	2156153	Herr. fijación directa DX 6 MX	      1	PC	HILTI			A	16.10.2024
	8750	8750	0001	681048713	2156153	Herr. fijación directa DX 6 MX	      2	PC	HILTI			A	16.10.2024
	3000	3000	0001	209844100	2156216	Clavo de alto rendimiento X-P 17 B3 MX	  9.600	PC	HILTI			A	29.10.2024
	3000	3000	0001	680979472	2156216	Clavo de alto rendimiento X-P 17 B3 MX	 28.800	PC	HILTI			A	02.10.2024
	3000	3000	0001	680979473	2156216	Clavo de alto rendimiento X-P 17 B3 MX	  9.600	PC	HILTI			A	02.10.2024
	3000	3000	0001	681035824	2156216	Clavo de alto rendimiento X-P 17 B3 MX	  4.800	PC	HILTI			A	09.10.2024
	3000	3000	0001	681035825	2156216	Clavo de alto rendimiento X-P 17 B3 MX	  4.800	PC	HILTI			A	09.10.2024
	3000	3000	0001	681035826	2156216	Clavo de alto rendimiento X-P 17 B3 MX	  4.800	PC	HILTI			A	09.10.2024
	3000	3000	0001	681150380	2156216	Clavo de alto rendimiento X-P 17 B3 MX	 19.200	PC	HILTI			A	06.11.2024
	3000	3000	0001	680859361	2156217	Clavo de alto rendimiento X-P 20 B3 MX	 28.800	PC	HILTI			A	17.09.2024
	3000	3000	0001	680859362	2156217	Clavo de alto rendimiento X-P 20 B3 MX	 14.400	PC	HILTI			A	17.09.2024
	8650	8650	0001	680995987	2156217	Clavo de alto rendimiento X-P 20 B3 MX	  1.600	PC	HILTI			A	23.09.2024
	3000	3000	0001	680792649	2156218	Clavo de alto rendimiento X-P 24 B3 MX	  9.600	PC	HILTI			A	13.09.2024
	3000	3000	0001	680792649	2156218	Clavo de alto rendimiento X-P 24 B3 MX	  9.600	PC	HILTI			A	13.09.2024
	3000	3000	0001	680792651	2156218	Clavo de alto rendimiento X-P 24 B3 MX	  4.800	PC	HILTI			A	13.09.2024
	3000	3000	0001	680920073	2156218	Clavo de alto rendimiento X-P 24 B3 MX	  9.600	PC	HILTI			A	24.09.2024
	3000	3000	0001	681150380	2156218	Clavo de alto rendimiento X-P 24 B3 MX	 14.400	PC	HILTI			A	06.11.2024
	3000	3000	0001	680859361	2156390	Clavo de alto rendimiento X-P 20 B3 MX B	 72.000	PC	HILTI			A	17.09.2024
	8330	8330	0001	680967229	2156390	High performance nail X-P 20 B3 MX BULK	108.000	PC	HILTI			A	17.09.2024
	8330	8330	0001	681137064	2156390	High performance nail X-P 20 B3 MX BULK	144.000	PC	HILTI			A	29.10.2024
	8330	8330	0001	681137093	2156390	High performance nail X-P 20 B3 MX BULK	 72.000	PC	HILTI			A	29.10.2024
	8330	8330	0001	681137112	2156390	High performance nail X-P 20 B3 MX BULK	 36.000	PC	HILTI			A	29.10.2024
	3000	3000	0001	680792649	2156391	Clavo de alto rendimiento X-P 24 B3 MX B	 24.000	PC	HILTI			A	13.09.2024
	3000	3000	0001	680792649	2156391	Clavo de alto rendimiento X-P 24 B3 MX B	 24.000	PC	HILTI			A	13.09.2024
	3000	3000	0001	680792652	2156391	Clavo de alto rendimiento X-P 24 B3 MX B	108.000	PC	HILTI			A	13.09.2024
	3000	3000	0001	680792652	2156391	Clavo de alto rendimiento X-P 24 B3 MX B	 72.000	PC	HILTI			A	13.09.2024
	8330	8330	0001	681026087	2156391	High performance nail X-P 24 B3 MX BULK	180.000	PC	HILTI			A	11.10.2024
	3000	3000	0001	681035821	2156391	Clavo de alto rendimiento X-P 24 B3 MX B	 72.000	PC	HILTI			A	09.10.2024
	3000	3000	0001	680792648	2156392	Clavo para acero X-S 14 B3 MX	 57.600	PC	HILTI			A	13.09.2024
	3000	3000	0001	681150379	2156392	Clavo para acero X-S 14 B3 MX	 57.600	PC	HILTI			A	06.11.2024
	8750	8750	0001	680937801	2156393	Clavo para acero X-S 14 B3 MX BULK	 18.000	PC	HILTI			A	18.09.2024
	8650	8650	0001	680995992	2156393	Clavo para acero X-S 14 B3 MX BULK	 18.000	PC	HILTI			A	23.09.2024
	8330	8330	0001	681077483	2156393	Prego para aço X-S 14 B3 MX BULK	108.000	PC	HILTI			A	17.09.2024
	8330	8330	0001	681077484	2156393	Prego para aço X-S 14 B3 MX BULK	216.000	PC	HILTI			A	17.09.2024
	8650	8650	0001	681106418	2156393	Clavo para acero X-S 14 B3 MX BULK	 36.000	PC	HILTI			A	14.10.2024
	8330	8330	0001	680907509	2157094	Perfurador UD 4 230V	      1	PC	HILTI			A	11.09.2024
	8330	8330	0001	681107369	2157094	Perfurador UD 4 230V	      5	PC	HILTI			A	13.09.2024
	8330	8330	0001	680937938	2157744	Módulo subst. (coroa) 35 SPX/SP-H abras.	      1	PC	HILTI			A	25.09.2024
	8330	8330	0001	680937941	2157744	Módulo subst. (coroa) 35 SPX/SP-H abras.	      1	PC	HILTI			A	25.09.2024
	8330	8330	0001	681106495	2157745	Módulo subst. (coroa) 37 SPX/SP-H abras.	     12	PC	HILTI			A	22.10.2024
	8330	8330	0001	680907442	2157747	Módulo subst. (coroa) 42 SPX/SP-H abras.	      1	PC	HILTI			A	11.09.2024
	8330	8330	0001	680937943	2157747	Módulo subst. (coroa) 42 SPX/SP-H abras.	      4	PC	HILTI			A	25.09.2024
	8330	8330	0001	680907552	2157748	Módulo subst. (coroa) 47 SPX/SP-H abras.	     24	PC	HILTI			A	11.09.2024
	8330	8330	0001	680907565	2157748	Módulo subst. (coroa) 47 SPX/SP-H abras.	     24	PC	HILTI			A	11.09.2024
	8330	8330	0001	680938010	2157748	Módulo subst. (coroa) 47 SPX/SP-H abras.	     24	PC	HILTI			A	25.09.2024
	8330	8330	0001	680967176	2157748	Módulo subst. (coroa) 47 SPX/SP-H abras.	     24	PC	HILTI			A	17.09.2024
	8330	8330	0001	681026078	2157749	Módulo subst. (coroa) 52 SPX/SP-H abras.	      6	PC	HILTI			A	11.10.2024
	8650	8650	0001	680995987	2158085	Broca BS-F 52/450 SP-H abras	      4	PC	HILTI			A	23.09.2024
	8650	8650	0001	681106391	2158085	Broca BS-F 52/450 SP-H abras	      3	PC	HILTI			A	14.10.2024
	8650	8650	0001	681106392	2158085	Broca BS-F 52/450 SP-H abras	      5	PC	HILTI			A	14.10.2024
	8330	8330	0001	681137036	2158086	Coroa BS-F 57/450 SP-H abras.	      1	PC	HILTI			A	29.10.2024
	8650	8650	0001	206240480	2158087	Broca BS-F 62/450 SP-H abras	      2	PC	HILTI			A	29.03.2024
	8650	8650	0001	206240480	2158087	Broca BS-F 62/450 SP-H abras	      2	PC	HILTI			A	29.03.2024
	8650	8650	0001	681106391	2158087	Broca BS-F 62/450 SP-H abras	      1	PC	HILTI			A	14.10.2024
	8650	8650	0001	680995976	2158089	Broca BS-F 72/450 SP-H abras	      2	PC	HILTI			A	23.09.2024
	8650	8650	0001	206240480	2158091	Broca BS-F 82/450 SP-H abras	      1	PC	HILTI			A	29.03.2024
	8650	8650	0001	681047855	2158097	Broca BS-F 122/450 SP-H abras	      1	PC	HILTI			A	30.09.2024
	8650	8650	0001	681047864	2158097	Broca BS-F 122/450 SP-H abras	      2	PC	HILTI			A	30.09.2024
	3000	3000	0001	680979484	2158228	Broca B 52/450 SP-H abras	      5	PC	HILTI			A	02.10.2024
	3000	3000	0001	680979488	2158228	Broca B 52/450 SP-H abras	      5	PC	HILTI			A	02.10.2024
	8330	8330	0001	681026112	2158228	Coroa B 52/450 SP-H abras.	      5	PC	HILTI			A	11.10.2024
	8330	8330	0001	680907457	2158229	Coroa B 57/450 SP-H abras.	      1	PC	HILTI			A	11.09.2024
	8330	8330	0001	681076158	2158229	Coroa B 57/450 SP-H abras.	     15	PC	HILTI			A	15.10.2024
	3000	3000	0001	681088062	2158229	Broca B 57/450 SP-H abras	      4	PC	HILTI			A	23.10.2024
	3000	3000	0001	681150410	2158229	Broca B 57/450 SP-H abras	      1	PC	HILTI			A	06.11.2024
	3000	3000	0001	681036379	2158230	Broca B 62/450 SP-H abras	      4	PC	HILTI			A	09.10.2024
	8330	8330	0001	681076215	2158230	Coroa B 62/450 SP-H abras.	      1	PC	HILTI			A	15.10.2024
	3000	3000	0001	681150402	2158230	Broca B 62/450 SP-H abras	      4	PC	HILTI			A	06.11.2024
	8330	8330	0001	681106504	2158232	Coroa B 72/450 SP-H abras.	      4	PC	HILTI			A	22.10.2024
	3000	3000	0001	680859343	2158233	Broca B 77/450 SP-H abras	      4	PC	HILTI			A	17.09.2024
	3000	3000	0001	681036379	2158233	Broca B 77/450 SP-H abras	     12	PC	HILTI			A	09.10.2024
	3000	3000	0001	681088063	2158233	Broca B 77/450 SP-H abras	      4	PC	HILTI			A	23.10.2024
	8330	8330	0001	681047958	2158236	Coroa B 92/450 SP-H abras.	      4	PC	HILTI			A	08.10.2024
	3000	3000	0001	680979484	2158237	Broca B 102/450 SP-H abras	      2	PC	HILTI			A	02.10.2024
	3000	3000	0001	681036379	2158237	Broca B 102/450 SP-H abras	      7	PC	HILTI			A	09.10.2024
	8330	8330	0001	681137077	2158238	Coroa B 107/450 SP-H abras.	      4	PC	HILTI			A	29.10.2024
	8330	8330	0001	681047997	2158239	Coroa B 112/450 SP-H abras.	      3	PC	HILTI			A	08.10.2024
	8330	8330	0001	681047998	2158239	Coroa B 112/450 SP-H abras.	      4	PC	HILTI			A	08.10.2024
	8330	8330	0001	681047999	2158239	Coroa B 112/450 SP-H abras.	     10	PC	HILTI			A	08.10.2024
	3000	3000	0001	681088064	2158239	Broca B 112/450 SP-H abras	      3	PC	HILTI			A	23.10.2024
	3000	3000	0001	681088065	2158239	Broca B 112/450 SP-H abras	      1	PC	HILTI			A	23.10.2024
	8330	8330	0001	681106571	2158239	Coroa B 112/450 SP-H abras.	      7	PC	HILTI			A	22.10.2024
	3000	3000	0001	681150413	2158239	Broca B 112/450 SP-H abras	      1	PC	HILTI			A	06.11.2024
	3000	3000	0001	680859343	2158240	Broca B 122/450 SP-H abras	      1	PC	HILTI			A	17.09.2024
	3000	3000	0001	681036379	2158241	Broca B 132/450 SP-H abras	      7	PC	HILTI			A	09.10.2024
	3000	3000	0001	681088063	2158241	Broca B 132/450 SP-H abras	      2	PC	HILTI			A	23.10.2024
	3000	3000	0001	681088063	2158241	Broca B 132/450 SP-H abras	      1	PC	HILTI			A	23.10.2024
	8330	8330	0001	681137074	2158241	Coroa B 132/450 SP-H abras.	      3	PC	HILTI			A	29.10.2024
	3000	3000	0001	681036385	2158243	Broca B 152/450 SP-H abras	      2	PC	HILTI			A	09.10.2024
	3000	3000	0001	680979488	2158244	Broca B 162/450 SP-H abras	      1	PC	HILTI			A	02.10.2024
	8330	8330	0001	681047993	2158244	Coroa B 162/450 SP-H abras.	      4	PC	HILTI			A	08.10.2024
	8330	8330	0001	681047995	2158244	Coroa B 162/450 SP-H abras.	      2	PC	HILTI			A	08.10.2024
	8330	8330	0001	681047996	2158244	Coroa B 162/450 SP-H abras.	      7	PC	HILTI			A	08.10.2024
	3000	3000	0001	681088067	2158244	Broca B 162/450 SP-H abras	      1	PC	HILTI			A	23.10.2024
	3000	3000	0001	681088078	2158244	Broca B 162/450 SP-H abras	      2	PC	HILTI			A	23.10.2024
	3000	3000	0001	680979484	2158246	Broca B 182/450 SP-H abras	      1	PC	HILTI			A	02.10.2024
	8330	8330	0001	681026092	2158247	Coroa B 202/450 SP-H abras.	      1	PC	HILTI			A	11.10.2024
	3000	3000	0001	681088065	2158247	Broca B 202/450 SP-H abras	      1	PC	HILTI			A	23.10.2024
	8330	8330	0001	681137075	2158247	Coroa B 202/450 SP-H abras.	      1	PC	HILTI			A	29.10.2024
	8330	8330	0001	680967270	2158330	Módulo subst. (coroa) 57 SPX/SP-H abras.	     36	PC	HILTI			A	17.09.2024
	8330	8330	0001	680967271	2158330	Módulo subst. (coroa) 57 SPX/SP-H abras.	      4	PC	HILTI			A	17.09.2024
	8330	8330	0001	680967272	2158330	Módulo subst. (coroa) 57 SPX/SP-H abras.	     24	PC	HILTI			A	17.09.2024
	8330	8330	0001	680967273	2158330	Módulo subst. (coroa) 57 SPX/SP-H abras.	     18	PC	HILTI			A	17.09.2024
	8330	8330	0001	681026056	2158330	Módulo subst. (coroa) 57 SPX/SP-H abras.	     18	PC	HILTI			A	11.10.2024
	8330	8330	0001	681026057	2158330	Módulo subst. (coroa) 57 SPX/SP-H abras.	     24	PC	HILTI			A	11.10.2024
	8330	8330	0001	681026058	2158330	Módulo subst. (coroa) 57 SPX/SP-H abras.	     24	PC	HILTI			A	11.10.2024
	8330	8330	0001	681026059	2158330	Módulo subst. (coroa) 57 SPX/SP-H abras.	     18	PC	HILTI			A	11.10.2024
	8330	8330	0001	680937995	2158331	Módulo subst. (coroa) 62 SPX/SP-H abras.	     18	PC	HILTI			A	25.09.2024
	8330	8330	0001	680967238	2158331	Módulo subst. (coroa) 62 SPX/SP-H abras.	     12	PC	HILTI			A	17.09.2024
	8330	8330	0001	681026060	2158331	Módulo subst. (coroa) 62 SPX/SP-H abras.	     12	PC	HILTI			A	11.10.2024
	8330	8330	0001	681137055	2158331	Módulo subst. (coroa) 62 SPX/SP-H abras.	     12	PC	HILTI			A	29.10.2024
	8330	8330	0001	680937942	2158334	Módulo subst. (coroa) 77 SPX/SP-H abras.	      1	PC	HILTI			A	25.09.2024
	8330	8330	0001	680937955	2158334	Módulo subst. (coroa) 77 SPX/SP-H abras.	      2	PC	HILTI			A	25.09.2024
	8330	8330	0001	680937956	2158334	Módulo subst. (coroa) 77 SPX/SP-H abras.	      2	PC	HILTI			A	25.09.2024
	8330	8330	0001	680937962	2158334	Módulo subst. (coroa) 77 SPX/SP-H abras.	      2	PC	HILTI			A	25.09.2024
	8330	8330	0001	681076155	2158334	Módulo subst. (coroa) 77 SPX/SP-H abras.	      1	PC	HILTI			A	15.10.2024
	8330	8330	0001	681106510	2158334	Módulo subst. (coroa) 77 SPX/SP-H abras.	      2	PC	HILTI			A	22.10.2024
	8330	8330	0001	681106511	2158334	Módulo subst. (coroa) 77 SPX/SP-H abras.	      1	PC	HILTI			A	22.10.2024
	8330	8330	0001	681026116	2158335	Módulo subst. (coroa) 82 SPX/SP-H abras.	     24	PC	HILTI			A	11.10.2024
	8330	8330	0001	681076201	2158335	Módulo subst. (coroa) 82 SPX/SP-H abras.	     24	PC	HILTI			A	15.10.2024
	8330	8330	0001	680937963	2158338	Módulo subst. (coroa) 102 SPX/SP-H abras	      2	PC	HILTI			A	25.09.2024
	8330	8330	0001	681076216	2158338	Módulo subst. (coroa) 102 SPX/SP-H abras	      1	PC	HILTI			A	15.10.2024
	8330	8330	0001	681106512	2158338	Módulo subst. (coroa) 102 SPX/SP-H abras	      2	PC	HILTI			A	22.10.2024
	8330	8330	0001	681137057	2158338	Módulo subst. (coroa) 102 SPX/SP-H abras	      1	PC	HILTI			A	29.10.2024
	8330	8330	0001	681026117	2158340	Módulo subst. (coroa) 112 SPX/SP-H abras	     42	PC	HILTI			A	11.10.2024
	8330	8330	0001	681076168	2158340	Módulo subst. (coroa) 112 SPX/SP-H abras	     24	PC	HILTI			A	15.10.2024
	8330	8330	0001	681047955	2158342	Módulo subst. (coroa) 132 SPX/SP-H abras	     24	PC	HILTI			A	08.10.2024
	8330	8330	0001	680967148	2158344	Módulo subst. (coroa) 152 SPX/SP-H abras	      1	PC	HILTI			A	17.09.2024
	8330	8330	0001	680937993	2158345	Módulo subst. (coroa) 162 SPX/SP-H abras	     12	PC	HILTI			A	25.09.2024
	8330	8330	0001	680967149	2158347	Módulo subst. (coroa) 182 SPX/SP-H abras	      1	PC	HILTI			A	17.09.2024
	8330	8330	0001	681026115	2158347	Módulo subst. (coroa) 182 SPX/SP-H abras	      2	PC	HILTI			A	11.10.2024
	8330	8330	0001	681047959	2158347	Módulo subst. (coroa) 182 SPX/SP-H abras	      3	PC	HILTI			A	08.10.2024
	8330	8330	0001	680937948	2158348	Módulo subst. (coroa) 202 SPX/SP-H abras	      3	PC	HILTI			A	25.09.2024
	8330	8330	0001	680937949	2158348	Módulo subst. (coroa) 202 SPX/SP-H abras	      8	PC	HILTI			A	25.09.2024
	8330	8330	0001	680967177	2158348	Módulo subst. (coroa) 202 SPX/SP-H abras	      8	PC	HILTI			A	17.09.2024
	8330	8330	0001	680967178	2158348	Módulo subst. (coroa) 202 SPX/SP-H abras	      1	PC	HILTI			A	17.09.2024
	8330	8330	0001	680810687	2158772	Fix. metálica p/ mat. ocos HTB-2-S 1/4 S	  1.500	PC	HILTI			A	25.09.2024
	8650	8650	0001	680937231	2158772	Ancl. met. pared hueca HTB-2-S 1/4 SRH	  5.500	PC	HILTI			A	27.09.2024
	8650	8650	0001	680937234	2158772	Ancl. met. pared hueca HTB-2-S 1/4 SRH	  2.500	PC	HILTI			A	27.09.2024
	8650	8650	0001	681152510	2158772	Ancl. met. pared hueca HTB-2-S 1/4 SRH	  2.000	PC	HILTI			A	20.11.2024
	8330	8330	0001	680889273	2158774	Fix. metálica p/ mat. ocos HTB-2-S 3/8 S	     75	PC	HILTI			A	25.09.2024
	8330	8330	0001	680889279	2158774	Fix. metálica p/ mat. ocos HTB-2-S 3/8 S	    700	PC	HILTI			A	25.09.2024
	3000	3000	0001	681149058	2158774	Ancl. met. pared hueca HTB-2-S 3/8 SRH	  1.250	PC	HILTI			A	24.09.2024
	3000	3000	0001	681075226	2158779	Taco tabique seco HFP	    200	PC				A	20.10.2024
	3000	3000	0001	680980521	2159810	Sistema colector de agua DD-WCS-67	     12	PC	HILTI			A	07.10.2024
	8750	8750	0001	681047723	2159810	Sistema colector de agua DD-WCS-67	      1	PC	HILTI			A	16.10.2024
	3000	3000	0001	680859998	2159811	Sistema colector de agua DD-WCS-122	      2	PC	HILTI			A	17.09.2024
	3000	3000	0001	680980518	2159811	Sistema colector de agua DD-WCS-122	      2	PC	HILTI			A	07.10.2024
	3000	3000	0001	681035301	2159811	Sistema colector de agua DD-WCS-122	      3	PC	HILTI			A	09.10.2024
	8750	8750	0001	681047721	2159811	Sistema colector de agua DD-WCS-122	      1	PC	HILTI			A	16.10.2024
	3000	3000	0001	681088765	2159811	Sistema colector de agua DD-WCS-122	      3	PC	HILTI			A	23.10.2024
	8330	8330	0001	680889328	2159812	Sistema colector de água DD-WCS-142	      1	PC	HILTI			A	16.09.2024
	3000	3000	0001	680980523	2159812	Sistema colector de agua DD-WCS-142	      8	PC	HILTI			A	07.10.2024
	3000	3000	0001	680793811	2159813	Sistema colector de agua DD-WCS-172	      1	PC	HILTI			A	13.09.2024
	3000	3000	0001	681088765	2159813	Sistema colector de agua DD-WCS-172	      1	PC	HILTI			A	23.10.2024
	3000	3000	0001	681151154	2159813	Sistema colector de agua DD-WCS-172	      2	PC	HILTI			A	06.11.2024
	3000	3000	0001	680859998	2159814	Sistema colector de agua DD-WCS-250	      3	PC	HILTI			A	17.09.2024
	3000	3000	0001	681036375	2159816	Estribo corredizo DD-WMS 100 cpl	      1	PC	HILTI			A	09.10.2024
	3000	3000	0001	680792673	2159818	Manguera de agua DD-WMS 100 cpl	      1	PC	HILTI			A	13.09.2024
	3000	3000	0001	681150404	2159818	Manguera de agua DD-WMS 100 cpl	      2	PC	HILTI			A	06.11.2024
	3000	3000	0001	681116174	2159998	Ancl grandes cargas HSL-3-GR M12 25/-/-	     40	PC	HILTI			A	06.09.2024
	8650	8650	0001	206240520	2160049	Martillo combinado TE 30-AVR 220V maletí	     12	PC	HILTI			A	29.03.2024
	8650	8650	0001	206240522	2160049	Martillo combinado TE 30-AVR 220V maletí	     12	PC	HILTI			A	29.03.2024
	8650	8650	0001	206240560	2160049	Martillo combinado TE 30-AVR 220V maletí	     12	PC	HILTI			A	29.03.2024
	8330	8330	0001	680907555	2160049	Martelo combinado TE 30-AVR 220V mala	      9	PC	HILTI			A	11.09.2024
	8330	8330	0001	680967274	2160049	Martelo combinado TE 30-AVR 220V mala	      3	PC	HILTI			A	17.09.2024
	8330	8330	0001	680967275	2160049	Martelo combinado TE 30-AVR 220V mala	      3	PC	HILTI			A	17.09.2024
	8330	8330	0001	680996043	2160049	Martelo combinado TE 30-AVR 220V mala	      1	PC	HILTI			A	23.10.2024
	8330	8330	0001	680996045	2160049	Martelo combinado TE 30-AVR 220V mala	      2	PC	HILTI			A	23.10.2024
	8330	8330	0001	680996047	2160049	Martelo combinado TE 30-AVR 220V mala	      2	PC	HILTI			A	23.10.2024
	8330	8330	0001	680996050	2160049	Martelo combinado TE 30-AVR 220V mala	      1	PC	HILTI			A	23.10.2024
	8330	8330	0001	681076150	2160049	Martelo combinado TE 30-AVR 220V mala	      2	PC	HILTI			A	15.10.2024
	8330	8330	0001	681076151	2160049	Martelo combinado TE 30-AVR 220V mala	      2	PC	HILTI			A	15.10.2024
	8330	8330	0001	681076152	2160049	Martelo combinado TE 30-AVR 220V mala	      2	PC	HILTI			A	15.10.2024
	8330	8330	0001	681076154	2160049	Martelo combinado TE 30-AVR 220V mala	     12	PC	HILTI			A	15.10.2024
