26.03.2025				                                                                                                                          List complete material master																																  1


		SOrg.	Plnt		Material	Material number	X-Plant Material Status	MS	   Gross weight	WUn	Spart	ValidFrom	Min.order qty	BUn	Orig	Web	FM rel.	Av	PGr	GRT	Typ	MRPCn	  Min.lot size	BUn	SPT	 PDT	TABCD	XYZ	Pl	   Safety Stock	 Rounding val.	BUn	R.profile	LS	Min. dely qty		BUn
		8300	8330		2258974	Bracket OS A-FTE-LB-100-45/30 SS Light	14	40	           210	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2258975	Bracket OS S-M LF-82-89,5-21,5 SS Light	14	40	           130	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2259016	Washer OS S-UNO D 132-9 SS	14	40	            45	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2260016	Ladder OS RZE-R-100 HDG	14	40	         2.750	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2260452	Cable tray SPB-RF50 CT-400-3000-1.5 SS	14	40	         5.900	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2260453	Cable tray OS SPB-RF50 CT-500-3000 SS	14	40	         7.100	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2260454	Cable tray OS SPBE-20 CT-150-3000 SS	14	40	         1.933	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2260455	Cable tray OS SPBE-20 CT-300-3000 SS	14	40	         3.533	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2260456	Cable tray OS SPBE-20 CT-150-3000 HDG	14	40	         2.758	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2260457	Cable tray OS SPBE-20 CT-200-3000 HDG	14	40	         3.480	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2260458	Cable tray OS SPBE-20 CT-100-3000 HDG	14	40	         2.036	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2260459	Cable tray OS SPBE-20 CT-300-3000 HDG	14	40	         5.040	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2260472	Channel nut OS S-UNO NU-M-3110 SS	14	40	            25	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2260473	Channel nut OS S-UNO NU-M-3112 SS	14	40	            27	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2260474	Channel nut OS S-UNO NU-M-3110 HDG	14	40	            38	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2260698	Cover OS SPB-RF CO-FE-45-50-R75 SS	14	40	            74	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2260720	Ladder OS RZE-R-150 HDG	14	40	         2.933	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2260726	Angle iron AI-LW/LW-50-3000-5-M10 HDG	14	40	         3.613	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2260730	Adapter OS 3 MM L=45mm	14	40	            14	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2260731	Hexagon bolt OS S-M HE-M8x25 A4	14	40	            13	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2260732	Hexagon bolt BO-HX-M10x20 HDG	14	40	            22	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2260740	Cover OS SPB-RF CO-FE-90-500-R75 SS	14	40	         3.500	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2260741	Cover OS SPB-RF CO-FE-45-200-R75 SS	14	40	           389	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2260742	Cover SPB CO-TE200/100-R75 SS	14	40	           780	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2260780	Starter OS S-M WB-125-CH50-2 SS	14	40	           544	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2260781	Threaded rod OS S-M TR-10-2000 SS	14	40	         1.400	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2260782	Threaded rod OS S-M TR-10-2000 HDG	14	40	           960	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2261011	Bracket OS OER-IB-WB-600 SS	14	40	         6.347	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2261554	Channel OS S-M UNO-CH41-1-300	14	40	           666	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2261558	Cover OS SPB-RF40/50 CO-FR-500-R75 SS	14	40	         2.333	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2261945	Ladder OS OE-125 CL-300-3000 SS	14	40	         5.199	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2262103	Fixing clamp OS OE-/LOE-FC-M8 SS	14	40	            23	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2262105	Flexi riser OS SPB-RF40 FR-500-R75 SS	14	40	         1.805	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2262725	U-strap OS OPS-SD PC01-050 HDG	14	40	           750	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2262726	U-strap OS OPS-SD PC01-100 HDG	14	40	         1.300	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2262727	U-strap OS OPS-SD PC01-150 HDG	14	40	         2.100	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2262728	U-strap OS OPS-SD PC01-200 HDG	14	40	         2.700	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2262740	Cable tray OS SPBE-20 CT-150-3000 AL	14	40	           864	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2262741	Cable tray OS SPBE-20 CT-200-3000 AL	14	40	         1.090	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2262742	Cable tray OS SPBE-20 CT-300-3000 AL	14	40	         1.578	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2262746	Adapter OS AD01-D HDG	14	40	         2.000	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2262747	Earth cable OS A-M EL-100/10-10 700SS	14	40	            22	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2262748	Earth cable OS A-M EL-300/10-10 700SS	14	40	            60	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2262752	Pipe shoe OS OPS-SD PS01-0050 HDG	14	40	         2.000	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2262753	Pipe shoe OS OPS-SD PS01-0100 HDG	14	40	         3.500	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2262754	Pipe shoe OS OPS-SD PS01-0150 HDG	14	40	         4.800	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2262756	Spring nut OS S-UNO NU-M-2110 HDG	14	40	            40	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2262757	Starter OS S-M WS-CH100-2T 200 CS	14	40	         1.560	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2263226	Cover OE CO-TE-600x1950-1.5 PT SS	14	40	        15.600	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2263606	Cable tray SPBE20 CT-50-3000-2.0 HDG	14	40	         1.314	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2263607	Flat iron OS FI-LW-11x35-40x5x3000 HDG	14	40	         1.380	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2263608	Flat iron OS FI-LW-11x35-40x5x3000 SS	14	40	         1.300	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2263609	L-channel OS AI-LW-7x35-49x49x4x3000 HDG	14	40	         2.824	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2263678	Starter OS S-M WB-300-CH125-2T5 CS	14	40	         3.300	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2263740	Cable tray OS SPBE-20 CT-50-3000 AL	14	40	           411	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2263742	Cantilever arm OS S-M CA-30-100 HDG	14	40	           390	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2263765	Pipe clamp OS OPS-SD PC08-125 SS	14	40	         1.700	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2264165	Module base OS INKO-M BU 7 PP	14	40	             4	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2264239	Channel OS S-UNO-41-1 3 m HDG	14	40	         2.733	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2264258	L-channel OS AI-LW-11x30-50x50x5x3000 SS	14	40	         3.575	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2264363	Cable tray OS SPB-RF40 CT-400-3000 HDG	14	40	         7.873	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2264364	Cable tray SPB-RF40 CT-500-3000-2.0 HDG	14	40	         9.502	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2264365	Cable tray SPB-RF40 CT-600-3000-2.0 HDG	14	40	        11.132	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2264366	Cable tray OS SPB-RF40 CT-75-3000 SS	14	40	         2.033	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2264367	Cable tray OS SPB-RF40 CT-75-3000 HDG	14	40	         2.033	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2264368	Cable tray SPB-RF75 CT-100-3000-1.5 SS	14	40	         2.973	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2264369	Cable tray OS SPB-RF50 CT-600-3000 SS	14	40	         8.133	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2264389	Channel nut OS S-UNO NU-M-3106 SS	14	40	            20	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2264409	Module base OS BO 6-13 2,1 SS	14	40	            75	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2264414	Elbow OS FOE-100 FE-90-450 R300 FRP	14	40	         6.235	G		01.09.2023	           1	PC	MY			ZC	L11	 2	X6	L11	            1	PC	U4	 60	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2264432	Fixing clamp OS SPB-RF50 FC-M10 SS	14	40	            46	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2264433	Hexagon bolt OS S-M HE-M12x60 A4	14	40	            71	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2264434	Hexagon bolt OS S-M HE-M12x35 HDG	14	40	            12	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2264440	Cable tray OS SPB-RF40 CT-600-3000 SS	14	40	         7.802	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2264450	Channel OS S-UNO-41-2 6 m SS	14	40	         4.463	G		01.09.2023	           6	M	NO			ZC	L11	 2	X6	L11	            6	M	20	 92	D	N		             0	            6	M	Z004	PK	           6		M
		8300	8330		2264451	Cover OE CO-CL-450-3000-2.0 HDG	14	40	         8.000	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2264454	Ladder OS OE-150 CL-150-6000 HDG	14	40	         7.216	G		01.09.2023	           6	M	NO			ZC	L11	 2	X6	L11	            6	M	20	 92	D	N		             0	            6	M	Z004	PK	           6		M
		8300	8330		2264455	Ladder OS OE-150 CL-300-6000 HDG	14	40	         7.833	G		01.09.2023	           6	M	NO			ZC	L11	 2	X6	L11	            6	M	20	 92	D	N		             0	            6	M	Z004	PK	           6		M
		8300	8330		2264456	Ladder OS OE-150 CL-450-6000 HDG	14	40	         8.416	G		01.09.2023	           6	M	NO			ZC	L11	 2	X6	L11	            6	M	20	 92	D	N		             0	            6	M	Z004	PK	           6		M
		8300	8330		2264460	Ladder OS OE-125 CL-150-3000 SS	14	40	         4.660	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2264461	Ladder OS OE-125 CL-450-3000 SS	14	40	         5.747	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2264462	Ladder OS OE-125 CL-750-3000 SS	14	40	         6.862	G		01.09.2023	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	 92	D	N		             0	            3	M	Z004	PK	           3		M
		8300	8330		2264472	Base module INKO-M BM-M6-ME14-20-3.2 SS	14	40	           274	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2264475	Tube clamp INKO-M TC-ME25 PP	14	40	             8	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2264476	Module base OS INKO-M BU 14 PP	14	40	             6	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2264480	Base module INKO-M BM-M6-ME21-30-1.1 SS	14	40	           126	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2264491	Cover OS OE-CO-90-150 R300 SS	14	40	         1.350	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2264492	Cover OS OE-CO-TE-300/300 R450 SS	14	40	         7.800	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2264493	Cover OS OE-CO-90-900 R900 SS	14	40	        24.600	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2264494	Cover OE CO-TE300/300-R600 ZM	14	40	        10.200	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2264507	Starter OS S-M BS-125-CH50-2T HDG	14	40	           550	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
