13.09.2024                                                                                                                                                                                                                           Dynamic List Display                                                                                                                                                                                                                                                                                    1


		Material	Material Description	Plnt	MS	Typ	Combo Ind	BO items	      GrpValue	Curr.	BO quan.	Avail. QTY	Alt.ATP	SU	Altern.?	MM note	BO Note	Foc.Cust	l.postp.	maxDlvDate	ResCount	maxiPDdel.	maxRDdelay	maxPDdelay	 RES QTY	  PO qty	Next PO	  PO qty	Deliv.date	TABCD	XYZ	 PDT	ProcType	SPT	lastResc	PDcount	MRPCn	Name
		2261691	Core bit B 122/430 P-U abras	3000	40	X0		      1	      556.860	CLP	      1	-1		PC						23.09.2024			        5			     20	4536983101	      4	02.09.2024	B	X	 60	F	4C		     1	L05	Angie Vergara
		2006020	Rotary hammer TE 1 220V case	8330	40	X5		      1	    1.226.378	CLP	      1	-1		PC						18.11.2024			       45		      1		13521069	      1	07.11.2024	C	Y	 53	F	U4		     1	L08	Daniel Ruiz
		2076505	Core bit C+ 3/4"/12" SPX-T	8650	40	X6		      1	      186.265	CLP	      1	-1		PC				X		15.11.2024			       39							C	Z	 53	F	4C		     1	L05	Angie Vergara
		2254786	Chisel TE-HX SM/FM 50 (4) set	8750	60	ND		      1	      582.872	CLP	      1	-1		PC				X		26.11.2024			       50							C	Z	 62	F	4C		     1	L09	Daniel Ruiz
		2261808	Change module 72 P-U abras	8330	40	X6		      1	       80.756	CLP	      1	-1		PC				X		28.11.2024			       51							D	N	 54	F	4C		     1	L05	Angie Vergara
		2261694	Core bit B 152/430 P-U abras	3000	40	X0		      1	      357.157	CLP	      1	-1		PC						20.09.2024			        3		     30	     12	4536903358	     12	19.08.2024	B	X	 60	F	4C		     1	L05	Angie Vergara
		2349142	Grating disc X-FCM-R HL 23/28	8330	40	X6		      1	    3.804.751	CLP	      1	-1		PAC						21.11.2024			       46							D	N	 54	F	4C		     1	L04	Angie Vergara
		2117878	Cutting disc SP-S 305/22 univ	8330	40	X5		      1	      532.114	CLP	      1	-1		PC						23.09.2024			        4			      4	4537044005	      1	03.09.2024	C	Y	 54	F	4C		     1	L05	Angie Vergara
		341429	Protective cover 125 assy	8650	40	X6		      1	       14.821	CLP	      1	-1		PC						15.11.2024			       39							B	X	 53	F	4C		     1	L08	Daniel Ruiz
		2197109	Rotor UD4 120~127V kit	3000	40	X6		      1	       30.637	CLP	      1	-1		PC					09.08.2024	23.09.2024	      1	       10	       63	       10		      1	4536983065	      1	02.09.2024	D	N	 60	F	4C	09.08.2024	     1	L08	Daniel Ruiz
		3769	Spares pack	3000	60	X5		      1	       26.875	CLP	      1	-1		PC					04.09.2024	24.09.2024	      3	       10	       38	       10		      7	4536983072	      4	02.09.2024	D	Y	 60	F	4C	04.09.2024	     1	L04	Angie Vergara
		435439	Facade adapter PRA 760	3000	40	X6		      1	      237.006	CLP	      1	-1		PC					19.08.2024	29.10.2024	      4	        7	       55	        7		      1	4537265532	      1	23.10.2024	D	Z	 60	F	4C	19.08.2024	     1	L07	Angie Vergara
		2268002	Dust removal system TE DRS-4/6 box	8650	40	X5		      2	      133.942	CLP	      2	-1		PC				X		04.10.2024			        8			      8	4537219610	      8	07.10.2024	C	Y	 52	F	U4		     1	L15	Daniel Ruiz
		345499	Chiselling handle assy	8678	40	X6		      1	       64.700	CLP	      1	-1		PC				X		14.06.2023	      1		       11							A	Y	  3	F	9S	05.06.2023	     1	U26	SP\RDC Harrisburg
		301998	Blanking plug R3/8 red	8678	40	X6		      1		CLP	      1	-1		PC					01.01.2021	06.01.2021	      1	      728	      737	      728						D	Y	  3	F	9S	01.01.2021	     1	U26	SP\RDC Harrisburg
		203086	Hilti Grease 50ml	8678	40	ND		     25	-140.851	CLP	     25	-1		PC				X		25.08.2020			       13							D	N	  3	F	9S		     1	U26	SP\RDC Harrisburg
		2166578	NFC Label 18mm x 18mm standard	8678	33	X6		      1		CLP	      1	-1		PC				X		09.06.2020			        6									  3	F	9S		     1	U26	SP\RDC Harrisburg
		321715	Stator TE 1500 packed	8678	40	X6		      1		CLP	      1	-1		PC				X		16.10.2020			       22							A	Y	  3	F	9S		     1	U26	SP\RDC Harrisburg
		2148727	Electric plug 125V 20A/16A black	3070	33	X6		      2	       12.912	CLP	      2	-1		PC				X	30.08.2024	05.09.2024	      1		      999							D	Z	 15	F	9S	30.08.2024	     1	U26	SP\RDC Harrisburg
		2320901	Cover CO-ET-TP SS	8302	40	X6		      1	      319.617	CLP	      2			PC				X	23.08.2024	22.07.2024	      1		      999							C	N	 48	F	20	23.08.2024	     1	L11	Reinaldo Vargas
		2334277	Injectable mortar HY 200-R V3 500/1/WH	8331	33	X0		      1	    2.549.508	CLP	     30			PC						06.09.2024			      999							A	X	  2	F	9T			L01	Ana Sousa
		2164508	Adhesive capsule HVU2 M16x125	8331	40	Y1		      1	      487.031	CLP	      1			PAC						09.09.2024			      999							A	Y	  0	F	20			L01	Ana Sousa
		435015	Hammer drill bit TE-CX 9/16"-6"	3010	60	ND		      1	       62.196	CLP	      1			PC						30.06.2022			      999							D	Y	  1	F	LA			L09	Daniel Ruiz
		2005641	Dispenser HDM 500 box	3010	40	ND		      1	      222.486	CLP	      1			PC						07.03.2023			      999							A	N	  1	F	LA			L01	Ana Sousa
		2005641	Dispenser HDM 500 box	3022	40	ND		      1	      222.486	CLP	      1			PC						13.04.2023			      999							A	N	  1	F	LA			L01	Ana Sousa
		2199321	Hammer drill bit TE-Y 5/8" x 13"	3014	40	ND		      1	       44.632	CLP	      1			PC				X		12.05.2023			      999							B	Y	  2	F	LA			L09	Daniel Ruiz
		280323	Brace lft.assy	8770	40	X6		      1	       89.005	CLP	      1			PC				X	02.03.2023	19.04.2023	    105	      327	      343	      327						D	N	 46	F	9S	02.03.2023	     1	U26	SP\RDC Harrisburg
		358310	Bearing bushing	8770	33	X6		      1	      227.656	CLP	      1			PC				X	01.07.2024	20.08.2024	     87	      520	      551	      520						D	Z	 46	F	9S	01.07.2024	     1	U26	SP\RDC Harrisburg
		406292	Depth gauge S-DG-D 11x50 assy	8770	33	X6		      1	       96.874	CLP	      5			PC					02.03.2023	29.03.2023	    111	      128	      145	      128						D	Z	 22	F	9S	02.03.2023	     1	U26	SP\RDC Harrisburg
		2093942	Gasket set TE 1000_02	8335	33	PD		     26	      325.284	CLP	     27			PC				X	13.09.2024	28.10.2024	      1	      227	      999	      227								 30	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		437634	Fastener guide X-120-ME TN packed	8335	33	X6		      1		CLP	      1			PC					25.05.2023	04.07.2023	      1	        7	       33	        7								 30	F	9S	25.05.2023	     1	U26	SP\RDC Harrisburg
		2123166	Quick-release chuck packed	8335	40	X6		      2	      161.012	CLP	      2			PC				X	13.09.2024	13.09.2024	      2	       82	      999	       82		      4	4537123756	      3	05.09.2024	C	Z	 38	F	9A	13.09.2024	     1	U26	SP\RDC Harrisburg
		354585	Comfort side handle assy	8335	40	X6		      2	       35.630	CLP	      5			PC				X	11.07.2024	19.08.2024	      1	       55	       80	       55						D	N	 30	F	9S	11.07.2024	     1	U26	SP\RDC Harrisburg
		26372	Taptite screw II SN44 5X20 black	8335	40	X6		      2	       41.630	CLP	      3			PC				X	11.09.2024	30.09.2024	      2	       57	      999	       57						D	Z	 30	F	9S	11.09.2024	     1	U26	SP\RDC Harrisburg
		2123778	Pull rod TE 2000	8335	33	X6		      3	      210.132	CLP	      8			PC				X	13.09.2024	18.10.2024	      1	       49	      999	       49	      3		13528145	      3	21.10.2024	D	Z	 30	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		279627	Tab terminal 4,8-0,8 45°	8335	40	PD		      2	        2.957	CLP	      3			PC					07.08.2024	20.09.2024	      6	       88	      118	       88	      3		13473618	      2	11.11.2024	D	Z	 30	F	9S	07.08.2024	     1	U26	SP\RDC Harrisburg
		237737	Compression spring	8335	40	X6		      1	       12.609	CLP	      1			PC				X	11.07.2024	23.08.2024	      4	       65	       92	       65	      3		13462072	      2	17.10.2024	D	Z	 30	F	9S	11.07.2024	     1	U26	SP\RDC Harrisburg
		237775	Axle	8335	40	X6		      1	        9.191	CLP	      2			PC				X	11.07.2024	23.08.2024	      4	       65	       92	       65	      2		13473618	      2	11.11.2024	D	N	 30	F	9S	11.07.2024	     1	U26	SP\RDC Harrisburg
		237821	Axle short	8335	40	X6		      1	        5.758	CLP	      1			PC				X	11.07.2024	23.08.2024	      4	       65	       92	       65	      2		13473618	      2	11.11.2024	D	N	 30	F	9S	11.07.2024	     1	U26	SP\RDC Harrisburg
		215197	Starting aid DD 110-D DD-SA-RK BI+	8335	40	X6		      2	    1.018.067	CLP	      3			PC				X	11.07.2024	21.08.2024	      3	       55	       86	       55	      3		13464017	      2	21.10.2024	T	N	 30	F	9S	11.07.2024	     1	U26	SP\RDC Harrisburg
		2007687	Handwheel DD-HW-3A	8335	40	PD		      2	      408.515	CLP	      2			PC					16.08.2024	01.10.2024	      2	       23	      112	       23	      1		13528145	      1	21.10.2024	B	Y	 30	F	9S	16.08.2024	     1	U26	SP\RDC Harrisburg
		2202878	Switch AG100/115-8S	8335	33	ND		      1	       19.686	CLP	      5			PC				X	03.09.2024	23.10.2024	      6	       90	      122	       90						D	Z	 38	F	9S	03.09.2024	     1	U26	SP\RDC Harrisburg
		2309843	Tripod POA 67	3000	33	X6		      1	      683.232	CLP	      1			PC				X	01.07.2024	31.05.2024	      7		      999			      1	4536903345	      1	19.08.2024	D	Z	 60	F	4C	01.07.2024	     1	L07	Angie Vergara
		2115937	Prism POA 25	3000	40	X6		      1	      199.909	CLP	      1			PC				X	01.07.2024	31.05.2024	      7		      999			      1	4536903334	      1	19.08.2024	D	N	 60	F	4C	01.07.2024	     1	L07	Angie Vergara
		2403892	Adapter PM 2-PG / POA 66	3000	33	X6		      1	      668.034	CLP	      1			PC				X		31.05.2024			      999		      1		13528261	      1	22.11.2024	D	Z	 60	F	4C			L09	Daniel Ruiz
		201451	Spring washer 13,2x18,8x0,2	8335	60	X6		      3	    2.283.283	CLP	      5			PC					12.09.2024	24.10.2024	      4	       71	       96	       71						D	N	 30	F	9S	12.09.2024	     1	U26	SP\RDC Harrisburg
		2137937	Pinion shaft	8335	33	ND		      1	       79.328	CLP	      1			PC						09.09.2024			       55		      1		13528145	      1	21.10.2024	D	Z	 30	F	9S		     1	U26	SP\RDC Harrisburg
		2227740	Multi line laser PM 30-MG case	8342	40	ND		      1	    2.182.405	CLP	      1			PC				X		28.06.2024			      999							B	Y	 54	F	9A			L07	Angie Vergara
		2264046	Laser receiver PMA 32	8342	40	ND		      1	      236.454	CLP	      1			PC				X		28.06.2024			      999							C	Y	 54	F	9A			L07	Angie Vergara
		2077265	Dust shield rear	8335	33	PD		      2	    2.299.235	CLP	      2			PC				X	12.08.2024	05.08.2024	      2		      999		      3		13528145	      1	21.10.2024			 30	F	9S	12.08.2024	     1	U26	SP\RDC Harrisburg
		2077277	Detent ring	8335	33	X6		      1	    2.281.843	CLP	      1			PC					27.06.2024	05.08.2024	      2		       21		      1		13528145	      1	21.10.2024	D	Z	 30	F	9S	28.06.2024	     1	U26	SP\RDC Harrisburg
		2110166	Chuck TE 800 packed	8335	33	PD		      6	    2.997.491	CLP	      9			PC				X	13.09.2024	13.09.2024	      2		      999			     15	4537342376	     15	09.10.2024			 30	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		234026	Ball 15 III	8335	40	PD		     17	    2.357.356	CLP	     61			PC				X	13.09.2024	21.10.2024	      3	       35	      999	       35	      4	    221	4537342380	      1	09.10.2024	B	X	 30	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		2080934	Anschlagscheibe	8335	33	X6		      1	    2.281.843	CLP	      1			PC					27.06.2024	05.08.2024	      2	       19	       21	       19						D	Z	 30	F	9S	28.06.2024	     1	U26	SP\RDC Harrisburg
		2110677	Gasket set TE 800	8335	40	X6		      5	    2.409.725	CLP	      5			PC				X	13.09.2024	13.09.2024	      2	       19	      999	       19						T	X	 30	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		2054919	Absorber	8335	33	X6		      1	    2.281.843	CLP	      1			PC					27.06.2024	05.08.2024	      2	       19	       21	       19						D	Z	 30	F	9S	28.06.2024	     1	U26	SP\RDC Harrisburg
		2075279	Hex skt hd cap screw M8X40 mc	8335	33	X6		      1	    2.281.843	CLP	      1			PC					27.06.2024	05.08.2024	      2		       21		      4	      8	4537342391	      6	09.10.2024	D	Z	 30	F	9S	28.06.2024	     1	U26	SP\RDC Harrisburg
		330992	O-ring 32X12	8335	40	PD		      6	    2.755.968	CLP	     24			PC				X	30.08.2024	21.10.2024	      2		      999			      9	4537342376	      9	09.10.2024	C	X	 30	F	9S	30.08.2024	     1	U26	SP\RDC Harrisburg
		417312	Cover TE 700 printed	8335	40	X6		      2	    2.285.374	CLP	      2			PC					13.09.2024	11.09.2024	      2	       19	      999	       19						D	Z	 30	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		406399	Lightguide	8335	40	PD		      1	    2.281.843	CLP	      1			PC					27.06.2024	05.08.2024	      2	       19	       21	       19						D	X	 30	F	9S	28.06.2024	     1	U26	SP\RDC Harrisburg
		404681	Casing TE 700 printed	8335	40	X6		      2	    2.375.512	CLP	      2			PC					13.09.2024	11.09.2024	      2		      999							C	Y	 30	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		330445	Plastite screw 45 6X40 T30 black	8335	40	X6		      2	    2.285.733	CLP	      2			PC				X	22.08.2024	11.10.2024	      2	       30	       65	       30	      1		13528145	      1	21.10.2024	D	Z	 30	F	9S	22.08.2024	     1	U26	SP\RDC Harrisburg
		345053	Conrod L73	8335	33	PD		     15	    2.487.321	CLP	     16			PC				X	13.09.2024	13.09.2024	      2	       19	      999	       19								 30	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		321559	Chuck TE 1000/1500 packed	8335	40	PD		     13	    4.466.861	CLP	     14			PC				X	13.09.2024	13.09.2024	      2	       19	      999	       19						T	X	 30	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		365463	Rotor 220V-240V packed	8335	40	X6		      1	    2.281.843	CLP	      1			PC					27.06.2024	05.08.2024	      2	       19	       21	       19						B	Y	 30	F	9S	28.06.2024	     1	U26	SP\RDC Harrisburg
		2124020	Rotor TE3-CL_01 220-240V packed	8335	33	X6		      8	    2.558.039	CLP	     11			PC				X	13.09.2024	13.09.2024	      2		      999							D	Z	 30	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		2082383	Brush holder TE3-C_01 220V-240V packed	8335	33	X6		      2	    2.297.370	CLP	      3			PC				X	26.08.2024	26.08.2024	      2		      999							D	Z	 30	F	9S	26.08.2024	     1	U26	SP\RDC Harrisburg
		2082384	Carbon brush TE3-C_01 220V-240V kit	8335	33	X6		      6	    2.313.385	CLP	      7			PC				X	13.09.2024	06.09.2024	      2		      999							D	Z	 30	F	9S	13.09.2024	     1	U26	SP\RDC Harrisburg
		2051839	Chuck TE-C/TE 30	8335	40	X6		      6	      503.853	CLP	      7			PC				X	12.09.2024	04.09.2024	      1		      999							A	X	 30	F	9S	12.09.2024	     1	U26	SP\RDC Harrisburg
		2287620	Anchor rod HIT-Z M10x115	8750	40	X6		      4	   14.457.720	CLP	 10.240			PC				X	28.08.2024	05.02.2025	      7		      999		  5.120	  5.120	4537217391	  5.120	16.10.2024	D	N	 62	F	4C	28.08.2024	     1	L01	Ana Sousa
		377616	Powder-actuated tool DX 351 BT G	3000	33	X6		      2	   11.672.412	CLP	      4			PC				X	02.09.2024	10.07.2024	     13		      999			      4	4537202074	      4	09.10.2024	C	Z	 76	F	4C	02.09.2024	     1	L04	Angie Vergara
		341471	Housing end cap	8335	40	X6		      1	       52.663	CLP	      2			PC				X		14.08.2024			       25		      2		13464017	      2	28.10.2024	D	N	 30	F	9S		     1	U26	SP\RDC Harrisburg
		279316	Ball bearing 12X32X10	8335	40	PD		      2	      358.235	CLP	      9			PC						28.08.2024			       28		      9		13528145	      7	21.10.2024	C	Z	 30	F	9S		     1	U26	SP\RDC Harrisburg
		209141	End brace	8335	61	ND		      4	      183.164	CLP	      5			PC				X		27.09.2024			       35							C	Z	 30	F	9S		     1	U26	SP\RDC Harrisburg
		330696	O-ring 75X2.5	8335	40	PD		      7	        5.321	CLP	     24			PC				X	22.08.2024	11.10.2024	      2	       30	       65	       30	     24	     10	4537342376	     10	09.10.2024	D	Y	 30	F	9S	22.08.2024	     1	U26	SP\RDC Harrisburg
		345166	Bearing cover assy	8335	40	PD		      3	      121.762	CLP	      3			PC				X	26.08.2024	11.10.2024	      2	       30	      999	       30		      1	4537342379	      1	09.10.2024	B	X	 30	F	9S	26.08.2024	     1	U26	SP\RDC Harrisburg
		345164	Torx-soc ov screw M5x12	8335	80	ND		      1	        1.096	CLP	      1			PC				X	22.08.2024	11.10.2024	      2	       30	       65	       30						D	X	 30	F	9S	22.08.2024	     1	U26	SP\RDC Harrisburg
		2031812	Drive cylinder TE2-A_02 assy packed	8335	40	PD		      2	       82.819	CLP	      2			PC				X	05.09.2024	25.09.2024	      2	       22	      999	       22	      1	      9	4537342376	      9	09.10.2024	B	X	 30	F	9S	05.09.2024	     1	U26	SP\RDC Harrisburg
		2096954	Toothed gear Z15 packed	8335	33	PD		      1	      126.147	CLP	      1			PC						27.08.2024			       32									 30	F	9S		     1	U26	SP\RDC Harrisburg
		3747	Feather key	8335	40	X6		      1	        1.053	CLP	      2			PC				X		22.08.2024			       29		      2		13464017	      2	21.10.2024	D	N	 30	F	9S		     1	U26	SP\RDC Harrisburg
		2131134	Hammer drill bit TE-CX 16/90	8342	33	X6		      1	    4.569.461	CLP	     15			PC				X		17.07.2024			      999			     30	4537080067	     15	19.07.2024	D	Z	  0	F	9T			L09	Daniel Ruiz
		3952154	HIT-C F1554 E55 Z,7/8"x13" T45	8650	40	X6		      1		CLP	  2.888			PC				X	13.09.2024	09.10.2024	      1	        7		        7						C	Z	  5	F	20	13.09.2024	     1	L01	Ana Sousa
		2158230	Core bit B 62/450 SP-H abras	3000	40	X5		      3		CLP	      3			PC				X	15.08.2024	30.12.2024	      2					      8	4537202065	      4	09.10.2024	C	Y	 60	F	4C	15.08.2024	     1	L05	Angie Vergara
		2089210	Cordl. circular saw SC 70W-A22 case	3000	60	ND		      1	      353.231	CLP	      1			PC					18.07.2024	18.07.2024	      1		      999			      1	4537242198	      1	21.10.2024	C	Y	 59	F	U4	18.07.2024	     1	L15	Daniel Ruiz
		2150732	Cutting disc AC-D SP 180x1.5	8342	40	ND		      1	    3.885.636	CLP	      5			PAC						19.07.2024			      999			 16,600	4537080067	     10	19.07.2024	B	X	 54	F	9A		     1	L09	Daniel Ruiz
		74498	Electronics MMI packed	8335	40	PD		      1	       74.787	CLP	      1			PC				X		04.09.2024			       30		      1		13464017	      1	21.10.2024	D	Z	 30	F	9S		     1	U26	SP\RDC Harrisburg
		345501	RF screw SN75 4X12	8335	40	X6		      1	        1.436	CLP	      1			PC				X		04.09.2024			       30		      1		13528145	      1	21.10.2024	D	Z	 30	F	9S		     1	U26	SP\RDC Harrisburg
		2083084	Conrod	8335	40	X6		      2	       53.697	CLP	      3			PC				X		04.09.2024	      1		      999		      3		13528145	      3	21.10.2024	C	X	 30	F	9S	25.07.2024	     1	U26	SP\RDC Harrisburg
		2064683	Gasket set TE 1000 - 1500	8335	40	PD		      5	      353.529	CLP	      5			PC				X	03.09.2024	11.10.2024	      2	       25	      999	       25						A	X	 30	F	9S	03.09.2024	     1	U26	SP\RDC Harrisburg
		2210255	Ultimate exp anc KB-TZ2 1/2x4 1/2	3008	40	ND		      2	    2.937.464	CLP	  2.380			PC				X		11.10.2024			      999							A	X	  4	F	40			L02	Ana Sousa
		2165916	Hammer drill bit TE-YX 1 1/4"-23"	8342	40	ND		      1	    1.189.898	CLP	      5			PC						31.07.2024			      999			      5	4537150376	      5	02.08.2024	A	Y	 54	F	9A			L09	Daniel Ruiz
		341463	Switch 100V-240V	8335	40	PD		      1	       27.184	CLP	      1			PC				X		09.09.2024			       28		      1		13464017	      1	02.12.2024	D	N	 30	F	9S		     1	U26	SP\RDC Harrisburg
		279661	Lever	8335	40	X6		      3	      323.108	CLP	      6			PC				X	29.08.2024	18.10.2024	      1	        8	       43	        8						D	N	 30	F	9S	29.08.2024	     1	U26	SP\RDC Harrisburg
		2341252	Pointed chisel TE-SX SM 43 (4)					      1	      396.366	CLP	      1			PAC						05.08.2024			      999									  0
		366293	O-ring 20.22X3.53	8335	40	PD		      4	      187.896	CLP	     37			PC				X	05.08.2024	18.10.2024	      2	        2	       31	        2						C	Y	 30	F	9S	23.08.2024	     1	U26	SP\RDC Harrisburg
		208595	Stop	8335	40	PD		      5	       60.675	CLP	      9			PC				X	03.09.2024	13.09.2024	      2	        2	      999	        2						D	X	 30	F	9S	03.09.2024	     1	U26	SP\RDC Harrisburg
		208567	Bearing plate assy	8335	40	X6		      2	      930.415	CLP	      9			PC				X	09.09.2024	13.09.2024	      2	        2	      999	        2		      6	4537342376	      6	09.10.2024	B	Y	 30	F	9S	09.09.2024	     1	U26	SP\RDC Harrisburg
		2198141	Rubber lip big	8335	33	X6		      2	      132.424	CLP	      3			PC					19.08.2024	11.09.2024	      1		      999			     41	4537342383	     41	09.10.2024	D	Z	 30	F	9S	19.08.2024	     1	U26	SP\RDC Harrisburg
		2198142	Rubber lip small	8335	33	X6		      2	      123.240	CLP	      3			PC					19.08.2024	11.09.2024	      1		      999							D	Z	 30	F	9S	19.08.2024	     1	U26	SP\RDC Harrisburg
		2152973	Carbon brush SAG 125-13S   6x11 set	8335	33	X6		     13	      632.992	CLP	     36			PC				X	10.09.2024	14.10.2024	      1	        4	      999	        4		      8	4537342379	      8	09.10.2024	D	Z	 30	F	9S	10.09.2024	     1	U26	SP\RDC Harrisburg
		2198143	Steel band	8335	33	X6		      1	      115.071	CLP	      2			PC						11.09.2024			       26							D	Z	 30	F	9S		     1	U26	SP\RDC Harrisburg
		329196	Comfort side handle assy	8335	40	X6		      1	        7.572	CLP	      1			PC				X		11.09.2024			       26							D	N	 30	F	9S		     1	U26	SP\RDC Harrisburg
